src word,tgt word,src slot,tgt slot,src apertium tags,tgt apertium tags,annotation
nästan,nästas,0_2,0_11,adv;,adj;pst;un;pl;ind;gen - adj;pst;un;pl;def;gen - adj;pst;nt;sg;ind;gen - adj;pst;fn;sg;def;gen - adj;pst;ut;sg;ind;gen - verb;inf;pasv - verb;pres;pasv,POS_PAIR_ERROR
förstöra,förstören,0_0,0_6,,,TGT_LEXICAL_ERROR
rik,rikt,0_2,0_10,adj;sint;pst;ut;sg;ind,adj;sint;pst;nt;sg;ind - verb;inf;actv;cmp;compound-only-L,C
eftersinna,eftersinna,2_12,2_12,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,C
förfarit,förfaras,0_14,0_11,verb;supn;actv,verb;inf;pasv - verb;inf;pasv,C
Kabuls,Kabul,1_2,1_1,np;top;gen - np;top;gen;compound-R,np;top - np;top;compound-R,SRC_POS_ERROR TGT_POS_ERROR
skakat,skakas,2_5,2_7,verb;supn;actv - adj;pp;nt;sg;ind - adj;pst;nt;sg;ind,verb;inf;pasv - verb;pres;pasv,C
tiden,tids,1_7,1_2,n;ut;sg;def - n;ut;sg;def;compound-R,n;ut;sg;ind;gen - n;ut;sg;ind;gen;compound-R - n;ut;sg;ind;cmp;compound-only-L,C
sadlade,sadlat,2_11,2_5,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;supn;actv - adj;pp;nt;sg;ind,C
förrättning,förrättades,2_0,2_10,n;ut;sg;ind - n;ut;sg;ind;compound-R,verb;past;pasv - adj;pp;pl;ind;gen - adj;pp;pl;def;gen - adj;pp;m;sg;def;gen - adj;pp;fn;sg;def;gen,POS_PAIR_ERROR
penningpungar,penningpung,1_0,1_1,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
Eskols,Eskol,1_2,1_1,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
målad,målet,2_3,2_4,adj;pp;ut;sg;ind,n;nt;sg;def - n;nt;sg;def;compound-R,POS_PAIR_ERROR
förmenas,förmenat,2_7,2_5,verb;inf;pasv - verb;pres;pasv,verb;supn;actv - adj;pp;nt;sg;ind,C
lysen,lysa,0_6,0_0,n;nt;pl;ind - n;nt;pl;ind;compound-R,verb;inf;actv,POS_PAIR_ERROR
förstören,förstöras,0_6,0_11,,,SRC_LEXICAL_ERROR
vrida,vrides,0_0,0_3,verb;inf;actv,verb;pres;pasv - verb;prs;pasv - verb;pis;pasv,C
lat,lata,0_2,0_0,adj;sint;pst;ut;sg;ind - n;un;sg;ind;cmp;compound-only-L,adj;sint;pst;un;pl;ind - adj;sint;pst;un;pl;def - adj;sint;pst;fn;sg;def,C
uppkallat,uppkalla,2_5,2_12,verb;supn;actv - adj;pp;nt;sg;ind,verb;imp - verb;inf;actv,C
dy,dyn,0_2,0_6,n;ut;sg;ind,n;ut;sg;def - n;un;sg;ind - n;un;pl;ind - n;ut;sg;ind - n;un;sg;ind;compound-R - n;un;pl;ind;compound-R - n;ut;sg;ind;compound-R - n;un;sg;ind;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L - n;ut;sg;ind;cmp - n;ut;sg;ind;cmp;compound-only-L,C
låret,lår,1_8,1_1,n;nt;sg;def,n;nt;sg;ind - n;nt;pl;ind - n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,C
skärv,skärva,2_2,2_12,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L - n;ut;sg;ind;cmp - verb;inf;actv;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L,verb;imp - verb;inf;actv - n;ut;sg;ind - n;ut;sg;ind;compound-R,C
blottar,blottade,2_9,2_11,verb;pres;actv - n;ut;sg;ind;cmp;compound-only-L,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,C
utröna,utrönas,0_0,0_11,verb;inf;actv,verb;inf;pasv,C
fällde,fällda,0_1,0_0,verb;past;actv - adj;pp;m;sg;def,adj;pp;pl;ind - adj;pp;pl;def - adj;pp;fn;sg;def,C
Ve,Vet,0_5,0_2,n;nt;sg;ind,verb;imp - verb;pres;actv - verb;inf;actv;cmp;compound-only-L,POS_PAIR_ERROR
överflöden,överflöd,2_14,2_2,,,SRC_LEXICAL_ERROR
överflöda,överflödar,2_12,2_9,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,verb;pres;actv,C
förhärligas,förhärligad,2_7,2_3,verb;inf;pasv - verb;pres;pasv,adj;pp;ut;sg;ind,POS_PAIR_ERROR
föder,födda,0_8,0_0,verb;pres;actv,adj;pp;pl;ind - adj;pp;pl;def - adj;pp;fn;sg;def - adj;sint;pst;un;pl;ind - adj;sint;pst;un;pl;def - adj;sint;pst;fn;sg;def,POS_PAIR_ERROR
sättas,sätter,0_11,0_8,verb;inf;pasv,verb;pres;actv,C
Vilket,Vilken,0_2,0_6,prn;rel;nt;sg;nom,prn;rel;ut;sg;nom,SRC_POS_ERROR TGT_POS_ERROR
båt,båten,1_1,1_7,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,n;ut;sg;def - n;ut;sg;def;compound-R,C
gräshoppssvärmar,gräshoppssvärm,2_9,2_2,n;ut;pl;ind - n;ut;pl;ind;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,C
förbidade,förbidan,2_11,2_2,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,n;ut;sg;ind - n;ut;sg;def - n;ut;sg;ind;compound-R - n;ut;sg;def;compound-R,POS_PAIR_ERROR
förnya,förnyas,2_12,2_7,verb;imp - verb;inf;actv,verb;inf;pasv - verb;pres;pasv,C
lägga,lägges,0_0,0_3,verb;inf;actv,verb;pres;pasv,C
efterfölja,efterföljd,0_0,0_5,verb;inf;actv,n;ut;sg;ind - n;ut;sg;ind;compound-R - adj;pp;ut;sg;ind,POS_PAIR_ERROR
skrapat,skrapade,2_5,2_11,verb;supn;actv - adj;pp;nt;sg;ind,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,C
förstöras,förstören,0_11,0_6,,,TGT_LEXICAL_ERROR
trampad,trampe,2_3,2_15,adj;pp;ut;sg;ind,n;ut;sg;ind;cmp;compound-only-L,POS_PAIR_ERROR
drog,droge,1_1,1_1,verb;past;actv - n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,verb;pis;actv,C
domstol,domstolar,1_1,1_0,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,n;ut;pl;ind - n;ut;pl;ind;compound-R,C
dövad,döv,2_3,2_2,adj;pp;ut;sg;ind,adj;sint;pst;ut;sg;ind - verb;inf;actv;cmp;compound-only-L,PARADIGM_ERROR
strömmarna,strömmade,2_13,2_11,n;ut;pl;def - n;ut;pl;def;compound-R,verb;past;actv,POS_PAIR_ERROR
förtorka,förtorkade,2_12,2_11,verb;imp - verb;inf;actv,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,C
sålde,sålden,0_5,0_6,,,TGT_LEXICAL_ERROR
Timmermansdalen,Timmermansdalens,1_7,1_6,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
sten,stenas,2_2,2_7,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,verb;inf;pasv - verb;pres;pasv,C
uttalades,uttalas,2_10,2_7,verb;past;pasv - adj;pp;pl;ind;gen - adj;pp;pl;def;gen - adj;pp;m;sg;def;gen - adj;pp;fn;sg;def;gen - adj;pst;un;pl;ind;gen - adj;pst;un;pl;def;gen - adj;pst;m;sg;def;gen - adj;pst;fn;sg;def;gen,verb;inf;pasv - verb;pres;pasv,C
viker,vikt,0_8,0_10,verb;pres;actv,verb;supn;actv - n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,C
smädande,smädad,2_8,2_3,adj;pprs - n;nt;sg;ind - n;nt;sg;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,adj;pp;ut;sg;ind,C
jublande,jublade,2_8,2_11,adj;pprs - n;nt;sg;ind - n;nt;sg;ind;compound-R - adj;pst;un;pl;ind - adj;pst;un;pl;def - adj;pst;nt;sg;ind - adj;pst;m;sg;def - adj;pst;fn;sg;def - adj;pst;ut;sg;ind - n;nt;sg;ind;cmp;compound-only-L,verb;past;actv,POS_PAIR_ERROR
släkten,släkt,1_7,1_1,n;ut;sg;def - n;nt;pl;ind - n;ut;sg;def;compound-R - n;nt;pl;ind;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R - adj;pst;un;pl;ind - adj;pst;un;pl;def - adj;pst;nt;sg;ind - adj;pst;m;sg;def - adj;pst;fn;sg;def - adj;pst;ut;sg;ind - n;ut;sg;ind;cmp;compound-only-L,C
planterad,planterar,2_3,2_9,adj;pp;ut;sg;ind,verb;pres;actv,POS_PAIR_ERROR
förehållit,förehålla,0_14,0_0,verb;supn;actv,verb;inf;actv,C
fikonträd,fikonträdet,1_1,1_8,n;nt;sg;ind - n;nt;pl;ind - n;nt;sg;ind;compound-R - n;nt;pl;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,n;nt;sg;def - n;nt;sg;def;compound-R,C
hemfalla,hemfallna,0_0,0_0,verb;inf;actv,adj;pp;pl;ind - adj;pp;pl;def - adj;pp;fn;sg;def,POS_PAIR_ERROR
bredare,breda,0_12,0_0,adj;sint;comp;un;sp,verb;inf;actv - adj;sint;pst;un;pl;ind - adj;sint;pst;un;pl;def - adj;sint;pst;fn;sg;def,C
timmen,timmar,1_7,1_0,n;ut;sg;def - n;ut;sg;def;compound-R,n;ut;pl;ind - n;ut;pl;ind;compound-R,C
låge,låg,0_5,0_2,adj;sint;pst;m;sg;def - n;ut;sg;ind;cmp;compound-only-L,verb;past;actv - adj;sint;pst;ut;sg;ind - n;ut;sg;ind;cmp - n;ut;sg;ind;cmp;compound-only-L,C
utsläcka,utsläcka,0_0,0_0,verb;inf;actv,verb;inf;actv,C
minskade,minskning,2_11,2_0,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,n;ut;sg;ind - n;ut;sg;ind;compound-R,POS_PAIR_ERROR
vi,vid,0_2,0_5,adv; - n;nt;sg;ind - prn;pers;p1;un;pl;nom,adv; - pr; - adj;sint;pst;ut;sg;ind,PARADIGM_ERROR
nymånadsdag,nymånadsdagen,1_1,1_7,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
beställt,beställa,0_10,0_0,verb;supn;actv - adj;pst;un;pl;ind - adj;pst;un;pl;def - adj;pst;nt;sg;ind - adj;pst;m;sg;def - adj;pst;fn;sg;def - adj;pst;ut;sg;ind - adj;pp;nt;sg;ind,verb;inf;actv,C
prise,prisad,2_15,2_3,,,SRC_LEXICAL_ERROR
möter,mötes,0_8,0_3,verb;pres;actv,n;nt;sg;ind;gen - n;nt;sg;ind;gen;compound-R - verb;imp - verb;pres;pasv - n;nt;sg;ind;cmp;compound-only-L - verb;pres;pasv,C
befäster,befästas,0_8,0_11,verb;pres;actv,adj;pp;pl;ind;gen - adj;pp;pl;def;gen - adj;pp;fn;sg;def;gen - verb;inf;pasv,C
uppväcken,uppväckas,0_6,0_11,,,SRC_LEXICAL_ERROR
otros,otro,0_4,0_2,n;ut;sg;ind;gen - n;ut;sg;ind;gen;compound-R - n;ut;sg;ind;cmp;compound-only-L,n;ut;sg;ind - n;ut;sg;ind;compound-R,C
förvissa,förvissning,2_12,2_0,verb;imp - verb;inf;actv,n;ut;sg;ind - n;ut;sg;ind;compound-R,POS_PAIR_ERROR
Askelon,Askelonn,0_2,0_6,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
förrådde,förråder,0_1,0_8,verb;past;actv - adj;pp;m;sg;def,verb;pres;actv,C
berömt,berömde,0_10,0_1,verb;supn;actv - adj;sint;pst;nt;sg;ind - adj;pp;nt;sg;ind,verb;past;actv - adj;sint;pst;m;sg;def - adj;pp;m;sg;def,C
lastad,lastar,2_3,2_9,adj;pp;ut;sg;ind,verb;pres;actv - n;ut;sg;ind;cmp;compound-only-L,POS_PAIR_ERROR
skändat,skändade,2_5,2_11,verb;supn;actv - adj;pp;nt;sg;ind,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,C
väntan,väntat,2_2,2_5,n;ut;sg;ind - n;ut;sg;def - n;ut;sg;ind;compound-R - n;ut;sg;def;compound-R,verb;supn;actv - adj;pp;nt;sg;ind,POS_PAIR_ERROR
försvunna,försvunnit,0_0,0_14,adj;pp;pl;ind - adj;pp;pl;def - adj;pp;fn;sg;def,verb;supn;actv,POS_PAIR_ERROR
rike,rikare,0_5,0_12,n;nt;sg;ind - n;nt;sg;ind;compound-R - adj;sint;pst;m;sg;def,adj;sint;comp;un;sp,C
Hanen,Hanna,0_6,0_0,n;ut;sg;def - n;ut;sg;def;compound-R,np;ant;f - np;ant;f;compound-R,POS_PAIR_ERROR
väger,vägd,0_8,0_5,verb;pres;actv,adj;pp;ut;sg;ind,POS_PAIR_ERROR
markens,marken,1_6,1_7,n;ut;sg;def;gen - n;ut;pl;def;gen - n;ut;sg;def;gen;compound-R - n;ut;pl;def;gen;compound-R,n;ut;sg;def - n;ut;pl;def - n;ut;sg;def;compound-R - n;ut;pl;def;compound-R,C
genomborrad,genomborrar,2_3,2_9,adj;pp;ut;sg;ind,verb;pres;actv,POS_PAIR_ERROR
säga,sägen,0_0,0_6,verb;inf;actv,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,POS_PAIR_ERROR
dolde,dold,0_5,0_2,verb;past;actv - adj;sint;pst;m;sg;def - adj;pp;m;sg;def,adj;sint;pst;ut;sg;ind - adj;pp;ut;sg;ind,C
brusande,brusade,2_8,2_11,adj;pprs - n;nt;sg;ind - n;nt;sg;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,verb;past;actv,POS_PAIR_ERROR
formad,form,2_3,2_2,adj;pp;ut;sg;ind,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,POS_PAIR_ERROR
undslipper,undslippa,0_8,0_0,verb;pres;actv,verb;inf;actv,C
underkastade,underkasten,2_11,2_14,,,TGT_LEXICAL_ERROR
förtorkades,förtorkat,2_10,2_5,verb;past;pasv - adj;pp;pl;ind;gen - adj;pp;pl;def;gen - adj;pp;m;sg;def;gen - adj;pp;fn;sg;def;gen,verb;supn;actv - adj;pp;nt;sg;ind,C
betänken,betänkte,0_6,0_1,,,SRC_LEXICAL_ERROR
stund,stundar,2_2,2_9,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,verb;pres;actv,C
menade,menen,2_11,2_14,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,n;nt;pl;def,POS_PAIR_ERROR
Asien,Asiens,1_7,1_6,np;top;nt - np;top;nt;compound-R,np;top;nt;gen - np;top;nt;gen;compound-R,SRC_POS_ERROR TGT_POS_ERROR
spjärnar,spjärnade,2_9,2_11,verb;pres;actv,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,C
smink,sminkade,2_2,2_11,n;nt;sg;ind - n;nt;sg;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,C
böra,börda,0_0,0_0,verb;inf;actv,n;ut;sg;ind - n;ut;sg;ind;compound-R,POS_PAIR_ERROR
gud,gud,1_1,1_1,ij; - n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,ij; - n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,C
här,härd,0_2,0_5,adv; - n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,PARADIGM_ERROR
anställer,anställd,0_8,0_5,verb;pres;actv,adj;pst;ut;sg;ind - adj;pp;ut;sg;ind,POS_PAIR_ERROR
vilen,vilan,2_14,2_2,,,SRC_LEXICAL_ERROR
vederkvicka,vederkvick,0_0,0_2,verb;inf;actv,verb;imp - verb;inf;actv;cmp;compound-only-L,C
lyder,lydande,0_8,0_9,verb;pres;actv,adj;pprs - n;nt;sg;ind - n;nt;sg;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,POS_PAIR_ERROR
erövrade,erövra,2_11,2_12,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,C
vandren,vandrade,2_14,2_11,,,SRC_LEXICAL_ERROR
nitälska,nitälska,2_12,2_12,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,C
skicken,skickad,2_14,2_3,n;nt;pl;def - n;nt;pl;def;compound-R,adj;pp;ut;sg;ind - adj;pst;ut;sg;ind,POS_PAIR_ERROR
ändar,ändarna,2_9,2_13,verb;pres;actv - n;ut;pl;ind - n;ut;pl;ind;compound-R,n;ut;pl;def - n;ut;pl;def;compound-R,C
flyttat,flyttas,2_5,2_7,verb;supn;actv - adj;pp;nt;sg;ind,verb;inf;pasv - verb;pres;pasv,C
högtlovat,högtlovade,0_10,0_1,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
gjut,gjutna,0_2,0_0,verb;imp - verb;inf;actv;cmp;compound-only-L,adj;pp;pl;ind - adj;pp;pl;def - adj;pp;fn;sg;def,POS_PAIR_ERROR
Bat,Ba,2_5,2_12,,,SRC_LEXICAL_ERROR
slakta,slakt,2_12,2_2,verb;imp - verb;inf;actv,n;ut;sg;ind - n;ut;sg;ind;compound-R - adj;sint;pst;nt;sg;ind - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,C
hamnarna,hamnar,2_13,2_9,n;ut;pl;def - n;ut;pl;def;compound-R,verb;pres;actv - n;ut;pl;ind - n;ut;pl;ind;compound-R,C
bygger,byggda,0_8,0_0,verb;pres;actv,adj;pp;pl;ind - adj;pp;pl;def - adj;pp;fn;sg;def,POS_PAIR_ERROR
vidga,vidgat,2_12,2_5,verb;imp - verb;inf;actv,verb;supn;actv - adj;pp;nt;sg;ind,C
ögons,ögonens,1_2,1_6,n;nt;pl;ind;gen - n;nt;pl;ind;gen;compound-R,n;nt;pl;def;gen - n;nt;pl;def;gen;compound-R,C
sannas,sanne,0_11,0_5,adj;sint;pst;un;pl;ind;gen - adj;sint;pst;un;pl;def;gen - adj;sint;pst;fn;sg;def;gen - verb;inf;pasv - verb;pres;pasv,adj;sint;pst;m;sg;def,C
bildades,bildat,2_10,2_5,verb;past;pasv - adj;pp;pl;ind;gen - adj;pp;pl;def;gen - adj;pp;m;sg;def;gen - adj;pp;fn;sg;def;gen - adj;pst;un;pl;ind;gen - adj;pst;un;pl;def;gen - adj;pst;m;sg;def;gen - adj;pst;fn;sg;def;gen,verb;supn;actv - adj;pp;nt;sg;ind - adj;pst;nt;sg;ind,C
smyckade,smyckad,2_11,2_3,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,adj;pp;ut;sg;ind,C
styggelserna,styggelser,1_5,1_0,n;ut;pl;def - n;ut;pl;def;compound-R,n;ut;pl;ind - n;ut;pl;ind;compound-R,C
tjänstekvinnor,tjänstekvinna,0_13,0_0,n;ut;pl;ind - n;ut;pl;ind;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R,C
tack,tackade,2_2,2_11,ij; - n;un;sg;ind - n;un;pl;ind - n;un;sg;ind;compound-R - n;un;pl;ind;compound-R - n;un;sg;ind;cmp;compound-only-L - n;ut;sg;ind;cmp - verb;inf;actv;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,C
begången,begånget,1_7,1_8,adj;pp;ut;sg;ind,adj;pp;nt;sg;ind,C
säljer,säljen,0_8,0_6,,,TGT_LEXICAL_ERROR
avkasta,avkastar,2_12,2_9,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,verb;pres;actv,C
dagas,dagades,2_7,2_10,verb;imp - verb;inf;pasv - verb;pres;pasv,verb;past;pasv,C
åstadkomma,åstadkommer,0_0,0_8,verb;inf;actv,verb;pres;actv,C
oxar,oxen,1_0,1_7,n;ut;pl;ind - n;ut;pl;ind;compound-R,np;top;m - n;ut;sg;def - np;top;m;compound-R - n;ut;sg;def;compound-R,C
här,härda,0_2,0_0,adv; - n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,verb;imp - verb;inf;actv,POS_PAIR_ERROR
aktad,aktat,2_3,2_5,adj;pp;ut;sg;ind,verb;supn;actv - adj;pp;nt;sg;ind,C
hylla,hyllade,2_12,2_11,verb;imp - verb;inf;actv - n;ut;sg;ind - n;ut;sg;ind;compound-R,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,C
förhållna,förhålla,0_0,0_0,,,SRC_LEXICAL_ERROR
vädurar,vädur,1_0,1_1,n;ut;pl;ind - n;ut;pl;ind;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,C
lejer,lejer,0_8,0_8,verb;pres;actv,verb;pres;actv,C
båtarna,båten,1_4,1_7,n;ut;pl;def - n;ut;pl;def;compound-R,n;ut;sg;def - n;ut;sg;def;compound-R,C
höjer,höj,0_8,0_2,verb;pres;actv,verb;imp - verb;inf;actv;cmp;compound-only-L,C
anklaga,anklagade,2_12,2_11,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,C
gudsfruktan,gudsfruktans,1_1,1_2,n;ut;sg;ind - n;ut;sg;def - n;ut;sg;ind;compound-R - n;ut;sg;def;compound-R,n;ut;sg;ind;gen - n;ut;sg;def;gen - n;ut;sg;ind;gen;compound-R - n;ut;sg;def;gen;compound-R - n;ut;sg;ind;cmp;compound-only-L,C
Bilha,Bilhas,0_0,0_11,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
mottager,mottagit,0_8,0_14,verb;pres;actv,verb;supn;actv,C
Asgads,Asgad,1_2,1_1,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
utrotade,utrotar,2_11,2_9,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;pres;actv,C
förskjuter,förskjutit,0_8,0_14,verb;pres;actv,verb;supn;actv,C
fören,föras,0_6,0_11,n;ut;sg;def - n;nt;pl;ind - n;ut;sg;def;compound-R - n;nt;pl;ind;compound-R - verb;inf;actv;cmp;compound-only-L,verb;inf;pasv,PARADIGM_ERROR
trakt,trakta,2_2,2_12,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,verb;imp - verb;inf;actv,C
föres,förde,0_3,0_1,n;nt;sg;ind;gen - n;nt;sg;ind;gen;compound-R - verb;pres;pasv,verb;past;actv - adj;pp;m;sg;def,C
förnimma,förnimmas,0_0,0_11,verb;inf;actv,verb;inf;pasv,C
Baanas,Baana,0_11,0_0,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
vilddjuren,vilddjuret,1_7,1_8,n;nt;pl;def - n;nt;pl;def;compound-R,n;nt;sg;def - n;nt;sg;def;compound-R,C
stenas,stenad,2_7,2_3,verb;inf;pasv - verb;pres;pasv,adj;pp;ut;sg;ind,POS_PAIR_ERROR
sjunga,sjunger,0_0,0_8,verb;inf;actv,verb;pres;actv,C
begraven,begraver,0_6,0_8,adj;pp;ut;sg;ind,verb;pres;actv,POS_PAIR_ERROR
Het,Hets,1_1,1_2,np;cog - np;cog;compound-R - verb;imp - adj;sint;pst;ut;sg;ind - verb;inf;actv;cmp;compound-only-L,np;cog;gen - adj;sint;pst;ut;sg;ind;gen - np;cog;gen;compound-R - n;ut;sg;ind - n;ut;sg;ind;gen - n;ut;sg;ind;compound-R - n;ut;sg;ind;gen;compound-R - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,C
förstörs,förstören,0_4,0_6,,,TGT_LEXICAL_ERROR
trängd,tränges,0_5,0_3,adj;pp;ut;sg;ind - adj;sint;pst;ut;sg;ind,verb;pres;pasv,POS_PAIR_ERROR
angeläget,angelägen,1_8,1_7,adj;sint;pst;nt;sg;ind,adj;sint;pst;ut;sg;ind,C
spärren,spärrad,2_14,2_3,n;ut;sg;def - n;ut;sg;def;compound-R,adj;pp;ut;sg;ind,POS_PAIR_ERROR
oljeflaskan,oljeflaska,0_2,0_0,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
grym,grymt,0_2,0_10,adj;sint;pst;ut;sg;ind,n;nt;sg;ind - n;nt;sg;ind;compound-R - adj;sint;pst;nt;sg;ind - n;nt;sg;ind;cmp;compound-only-L,C
söks,söker,0_4,0_8,n;nt;sg;ind;gen - n;nt;sg;ind;gen;compound-R - n;nt;sg;ind;cmp;compound-only-L - verb;pres;pasv,verb;pres;actv,C
lovet,love,2_4,2_15,n;nt;sg;def - n;nt;sg;def;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R,PARADIGM_ERROR
bindes,bindas,0_3,0_11,verb;pres;pasv - verb;prs;pasv,n;ut;sg;ind;gen - n;ut;sg;ind;gen;compound-R - verb;inf;pasv,C
smält,smälter,0_2,0_8,verb;imp - verb;supn;actv - n;ut;sg;ind;cmp - adj;pp;nt;sg;ind - adj;pp;ut;sg;ind - verb;inf;actv;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L,verb;pres;actv,C
berättade,berätta,2_11,2_12,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;imp - verb;inf;actv,C
sjung,sjunga,0_2,0_0,verb;imp - verb;inf;actv;cmp;compound-only-L,verb;inf;actv,C
födde,födda,0_1,0_0,verb;past;actv - adj;pp;m;sg;def - adj;sint;pst;m;sg;def,adj;pp;pl;ind - adj;pp;pl;def - adj;pp;fn;sg;def - adj;sint;pst;un;pl;ind - adj;sint;pst;un;pl;def - adj;sint;pst;fn;sg;def,C
vrides,vrida,0_3,0_0,verb;pres;pasv - verb;prs;pasv - verb;pis;pasv,verb;inf;actv,C
stympning,stympat,2_0,2_5,,,SRC_LEXICAL_ERROR
