src word,tgt word,src slot,tgt slot,src apertium tags,tgt apertium tags,annotation
skaltu,skalt,0_4,0_17,,,SRC_LEXICAL_ERROR
presti,prests,1_7,1_13,n;m;sg;dat;ind,n;m;sg;gen;ind,C
kvölum,kvöl,1_2,1_0,n;f;pl;dat;ind,n;f;sg;nom;ind - n;f;sg;acc;ind - n;f;sg;dat;ind,C
send,sendum,1_0,1_2,verb;actv;imp;p2;sg - verb;actv;pp;nt;sg;nom;sta - verb;actv;pp;nt;pl;nom;sta - verb;actv;pp;nt;pl;acc;sta,verb;actv;pri;p1;pl - verb;actv;past;p1;pl - verb;actv;prs;p1;pl - verb;actv;pss;p1;pl - n;m;pl;dat;ind - verb;actv;pp;m;sg;gen;sta - verb;actv;pp;m;pl;gen;sta - verb;actv;pp;f;pl;gen;sta - verb;actv;pp;nt;pl;gen;sta,C
stóru,stóra,1_17,1_14,adj;pst;m;pl;nom;vei - adj;pst;m;pl;acc;vei - adj;pst;m;pl;dat;vei - adj;pst;f;sg;acc;vei - adj;pst;f;sg;dat;vei - adj;pst;f;pl;nom;vei - adj;pst;f;pl;acc;vei - adj;pst;f;pl;dat;vei - adj;pst;nt;sg;dat;sta - adj;pst;nt;pl;nom;vei - adj;pst;nt;pl;acc;vei - adj;pst;nt;pl;dat;vei,adj;pst;m;sg;acc;vei - adj;pst;m;sg;dat;vei - adj;pst;m;pl;acc;sta - adj;pst;f;sg;nom;vei - adj;pst;f;sg;acc;sta - adj;pst;nt;sg;nom;vei - adj;pst;nt;sg;acc;vei - adj;pst;nt;sg;dat;vei,C
útlendinga,útlendingur,1_14,1_12,n;m;pl;acc;ind - n;m;pl;gen;ind,n;m;sg;nom;ind,C
skikkjur,skikkjum,1_12,1_2,n;f;pl;nom;ind - n;f;pl;acc;ind,n;f;pl;dat;ind,C
Faraó,Faraós,1_0,1_13,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
fingri,fingrum,1_7,1_2,n;m;sg;dat;ind,n;m;pl;dat;ind,C
akri,akra,1_7,1_14,n;m;sg;dat;ind,n;m;pl;acc;ind - n;m;pl;gen;ind,C
blindur,blindan,1_12,1_3,adj;pst;m;sg;nom;sta,adj;pst;m;sg;acc;sta,C
misgjörðin,misgjörða,1_6,1_14,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
þrá,þrái,0_14,0_15,adj;pst;f;sg;nom;sta - adj;pst;nt;pl;nom;sta - adj;pst;nt;pl;acc;sta,adj;pst;m;sg;nom;vei,C
hygg,hyggi,0_14,0_15,verb;actv;imp;p2;sg,verb;actv;pri;p1;sg - verb;actv;prs;p1;sg - verb;actv;prs;p3;sg - verb;actv;prs;p3;pl,C
hvíld,hvíld,1_0,1_0,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ónýta,ónýt,0_20,0_14,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
báturinn,bát,1_16,1_0,n;m;sg;nom;def,n;m;sg;acc;ind,C
smiður,smiðurinn,1_12,1_16,n;m;sg;nom;ind,n;m;sg;nom;def,C
meta,metast,1_14,1_19,verb;actv;inf - n;nt;pl;gen;ind - verb;actv;pri;p3;pl,verb;midv;inf - verb;midv;past;p3;sg,C
ungar,ungi,1_9,1_7,adj;pst;f;pl;nom;sta - adj;pst;f;pl;acc;sta,adj;pst;m;sg;nom;vei,C
frjálst,frjálsum,1_0,1_2,adj;pst;nt;sg;nom;sta - adj;pst;nt;sg;acc;sta,adj;pst;m;sg;dat;sta - adj;pst;m;pl;dat;sta - adj;pst;f;pl;dat;sta - adj;pst;nt;pl;dat;sta,C
vatninu,vatn,1_10,1_0,n;nt;sg;dat;def,n;nt;sg;nom;ind - n;nt;sg;acc;ind,C
skipið,skip,1_15,1_0,n;nt;sg;nom;def - n;nt;sg;acc;def - verb;actv;pri;p2;pl - verb;actv;prs;p2;pl - verb;actv;imp;p2;pl,n;nt;sg;nom;ind - n;nt;sg;acc;ind - n;nt;pl;nom;ind - n;nt;pl;acc;ind,C
drekka,drekkur,1_14,1_12,verb;actv;inf - verb;actv;pri;p3;pl,verb;actv;pri;p2;sg - verb;actv;pri;p3;sg,C
frjálsum,frjáls,1_2,1_0,adj;pst;m;sg;dat;sta - adj;pst;m;pl;dat;sta - adj;pst;f;pl;dat;sta - adj;pst;nt;pl;dat;sta,adj;pst;m;sg;nom;sta - adj;pst;f;sg;nom;sta - adj;pst;nt;pl;nom;sta - adj;pst;nt;pl;acc;sta,C
hugsast,hugsað,1_19,1_8,verb;midv;inf - verb;midv;supn,verb;actv;supn - verb;actv;pp;nt;sg;nom;sta - verb;actv;pp;nt;sg;acc;sta,C
smiðurinn,smiðinn,1_16,1_5,n;m;sg;nom;def,n;m;sg;acc;def,C
hrasa,hrasa,1_14,1_14,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
sveina,sveina,1_14,1_14,n;m;pl;acc;ind - n;m;pl;gen;ind,n;m;pl;acc;ind - n;m;pl;gen;ind,C
snúast,snú,1_19,1_0,verb;midv;inf - verb;midv;past;p3;sg,verb;actv;imp;p2;sg,C
þorpum,þorp,1_2,1_0,n;nt;pl;dat;ind,n;nt;sg;nom;ind - n;nt;sg;acc;ind - n;nt;pl;nom;ind - n;nt;pl;acc;ind,C
heilagur,heilagar,1_12,1_9,adj;pst;m;sg;nom;sta,adj;pst;f;pl;nom;sta - adj;pst;f;pl;acc;sta,C
uppsker,uppskeran,1_0,1_3,,,SRC_LEXICAL_ERROR
afneita,afneitum,1_14,1_2,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
dauði,dauðu,1_7,1_17,n;m;sg;nom;ind - n;m;sg;nom;def - adj;pst;m;sg;nom;vei,adj;pst;m;pl;nom;vei - adj;pst;m;pl;acc;vei - adj;pst;m;pl;dat;vei - adj;pst;m;pl;gen;vei - adj;pst;f;sg;acc;vei - adj;pst;f;sg;dat;vei - adj;pst;f;sg;gen;vei - adj;pst;f;pl;nom;vei - adj;pst;f;pl;acc;vei - adj;pst;f;pl;dat;vei - adj;pst;f;pl;gen;vei - adj;pst;nt;sg;dat;sta - adj;pst;nt;pl;nom;vei - adj;pst;nt;pl;acc;vei - adj;pst;nt;pl;dat;vei - adj;pst;nt;pl;gen;vei,C
lífláts,lífláti,1_13,1_7,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
stærum,stærir,0_1,0_8,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
fallið,fallin,1_15,1_6,verb;actv;supn - n;nt;sg;nom;ind - n;nt;sg;acc;ind - verb;actv;pri;p2;pl - verb;actv;prs;p2;pl - verb;actv;imp;p2;pl - verb;actv;pp;nt;sg;nom;sta - verb;actv;pp;nt;sg;acc;sta - adj;pst;nt;sg;nom;sta - adj;pst;nt;sg;acc;sta,verb;actv;pp;f;sg;nom;sta - verb;actv;pp;nt;pl;nom;sta - verb;actv;pp;nt;pl;acc;sta - adj;pst;f;sg;nom;sta - adj;pst;nt;pl;nom;sta - adj;pst;nt;pl;acc;sta,C
síðar,síða,1_9,1_14,adv;comp,n;f;sg;nom;ind,POS_PAIR_ERROR
þjóða,þjóðir,1_14,1_4,n;f;pl;gen;ind,n;f;pl;nom;ind - n;f;pl;acc;ind,C
vissir,vissu,1_4,1_17,verb;actv;past;p2;sg - verb;actv;pss;p2;sg - adj;pst;m;pl;nom;sta,verb;actv;past;p3;pl - verb;actv;pss;p3;pl - n;f;sg;acc;ind - n;f;sg;dat;ind - n;f;sg;gen;ind - adj;pst;m;pl;nom;vei - adj;pst;m;pl;acc;vei - adj;pst;m;pl;dat;vei - adj;pst;m;pl;gen;vei - adj;pst;f;sg;acc;vei - adj;pst;f;sg;dat;vei - adj;pst;f;sg;gen;vei - adj;pst;f;pl;nom;vei - adj;pst;f;pl;acc;vei - adj;pst;f;pl;dat;vei - adj;pst;f;pl;gen;vei - adj;pst;nt;sg;dat;sta - adj;pst;nt;pl;nom;vei - adj;pst;nt;pl;acc;vei - adj;pst;nt;pl;dat;vei - adj;pst;nt;pl;gen;vei,C
andlegir,andlegu,1_4,1_17,adj;pst;m;pl;nom;sta,adj;pst;m;pl;nom;vei - adj;pst;m;pl;acc;vei - adj;pst;m;pl;dat;vei - adj;pst;m;pl;gen;vei - adj;pst;f;sg;acc;vei - adj;pst;f;sg;dat;vei - adj;pst;f;sg;gen;vei - adj;pst;f;pl;nom;vei - adj;pst;f;pl;acc;vei - adj;pst;f;pl;dat;vei - adj;pst;f;pl;gen;vei - adj;pst;nt;sg;dat;sta - adj;pst;nt;pl;nom;vei - adj;pst;nt;pl;acc;vei - adj;pst;nt;pl;dat;vei - adj;pst;nt;pl;gen;vei,C
sendiboða,sendiboði,1_14,1_7,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
klæða,klæðum,1_14,1_2,verb;actv;inf - verb;actv;pri;p3;pl - n;nt;pl;gen;ind,n;nt;pl;dat;ind - verb;actv;pri;p1;pl - verb;actv;prs;p1;pl,C
ónýta,ónýtt,0_20,0_17,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
umskornu,umskornir,1_17,1_4,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
samkundustjóra,samkundustjórinn,1_14,1_5,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
fánýtt,fánýta,1_0,1_14,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
guðrækinn,guðrækin,0_2,0_3,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
einhver,einhvern,0_14,0_9,prn;ind;m;sg;nom - prn;ind;f;sg;nom - prn;ind;nt;pl;nom - prn;ind;nt;pl;acc - det;ind;m;sg;nom - det;ind;f;sg;nom,prn;ind;m;sg;acc - det;ind;m;sg;acc,SRC_POS_ERROR TGT_POS_ERROR
uni,uni,0_15,0_15,verb;actv;pri;p1;sg - verb;actv;prs;p1;sg - verb;actv;prs;p3;sg - verb;actv;prs;p3;pl,verb;actv;pri;p1;sg - verb;actv;prs;p1;sg - verb;actv;prs;p3;sg - verb;actv;prs;p3;pl,C
fólkinu,fólks,1_10,1_13,n;nt;sg;dat;def,n;nt;sg;gen;ind,C
fenguð,fengum,1_18,1_2,verb;actv;past;p2;pl,verb;actv;past;p1;pl,C
kost,kostað,1_0,1_8,n;m;sg;acc;ind,verb;actv;supn - verb;actv;pp;nt;sg;nom;sta - verb;actv;pp;nt;sg;acc;sta,POS_PAIR_ERROR
get,getum,1_0,1_2,verb;actv;pri;p1;sg - verb;actv;imp;p2;sg,n;f;pl;dat;ind - verb;actv;pri;p1;pl - verb;actv;prs;p1;pl,C
vissa,vissi,1_14,1_7,n;f;sg;nom;ind - n;f;pl;gen;ind - adj;pst;m;sg;acc;vei - adj;pst;m;sg;dat;vei - adj;pst;m;sg;gen;vei - adj;pst;m;pl;acc;sta - adj;pst;f;sg;nom;vei - adj;pst;f;sg;acc;sta - adj;pst;nt;sg;nom;vei - adj;pst;nt;sg;acc;vei - adj;pst;nt;sg;dat;vei - adj;pst;nt;sg;gen;vei,verb;actv;past;p1;sg - verb;actv;past;p3;sg - verb;actv;pss;p1;sg - verb;actv;pss;p3;sg - adj;pst;m;sg;nom;vei,C
sætum,sæta,1_2,1_14,n;nt;pl;dat;ind - verb;actv;pss;p1;pl - adj;pst;m;sg;gen;sta - adj;pst;m;pl;gen;sta - adj;pst;f;pl;gen;sta - adj;pst;nt;pl;gen;sta,n;nt;pl;gen;ind - adj;pst;m;sg;acc;vei - adj;pst;m;sg;dat;vei - adj;pst;m;sg;gen;vei - adj;pst;m;pl;acc;sta - adj;pst;f;sg;nom;vei - adj;pst;f;sg;acc;sta - adj;pst;nt;sg;nom;vei - adj;pst;nt;sg;acc;vei - adj;pst;nt;sg;dat;vei - adj;pst;nt;sg;gen;vei,C
vissum,vissu,1_2,1_17,verb;actv;past;p1;pl - verb;actv;pss;p1;pl - n;f;pl;dat;ind - adj;pst;m;sg;dat;sta - adj;pst;m;pl;dat;sta - adj;pst;f;pl;dat;sta - adj;pst;nt;pl;dat;sta,verb;actv;past;p3;pl - verb;actv;pss;p3;pl - n;f;sg;acc;ind - n;f;sg;dat;ind - n;f;sg;gen;ind - adj;pst;m;pl;nom;vei - adj;pst;m;pl;acc;vei - adj;pst;m;pl;dat;vei - adj;pst;m;pl;gen;vei - adj;pst;f;sg;acc;vei - adj;pst;f;sg;dat;vei - adj;pst;f;sg;gen;vei - adj;pst;f;pl;nom;vei - adj;pst;f;pl;acc;vei - adj;pst;f;pl;dat;vei - adj;pst;f;pl;gen;vei - adj;pst;nt;sg;dat;sta - adj;pst;nt;pl;nom;vei - adj;pst;nt;pl;acc;vei - adj;pst;nt;pl;dat;vei - adj;pst;nt;pl;gen;vei,C
farísei,farísear,1_7,1_9,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
hlaðinn,hlaðið,1_5,1_15,,,SRC_LEXICAL_ERROR
illan,illa,1_3,1_14,adj;pst;m;sg;acc;sta,adv;pst - adj;pst;m;sg;acc;vei - adj;pst;m;sg;dat;vei - adj;pst;m;sg;gen;vei - adj;pst;m;pl;acc;sta - adj;pst;f;sg;nom;vei - adj;pst;f;sg;acc;sta - adj;pst;nt;sg;nom;vei - adj;pst;nt;sg;acc;vei - adj;pst;nt;sg;dat;vei - adj;pst;nt;sg;gen;vei,C
lærisveina,lærisveini,1_14,1_7,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
atburði,atburðum,1_7,1_2,n;m;sg;dat;def - n;m;pl;acc;def,n;m;pl;dat;def,C
gæfum,gæfur,1_2,1_12,,,TGT_LEXICAL_ERROR
mannfjöldinn,mannfjöldi,1_5,1_7,n;m;sg;nom;def,n;m;sg;nom;ind,C
samkunda,samkundum,1_14,1_2,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
aldar,alda,1_9,1_14,n;f;sg;gen;ind - verb;actv;pp;f;pl;nom;sta - verb;actv;pp;f;pl;acc;sta,n;f;sg;nom;ind - n;f;pl;gen;ind - verb;actv;pp;m;sg;acc;vei - verb;actv;pp;m;sg;dat;vei - verb;actv;pp;m;sg;gen;vei - verb;actv;pp;m;pl;acc;sta - verb;actv;pp;f;sg;nom;vei - verb;actv;pp;f;sg;acc;sta - verb;actv;pp;nt;sg;nom;vei - verb;actv;pp;nt;sg;acc;vei - verb;actv;pp;nt;sg;dat;vei - verb;actv;pp;nt;sg;gen;vei,C
vegu,vega,1_17,1_14,,,SRC_LEXICAL_ERROR
landstjórinn,landstjórar,1_5,1_9,n;m;sg;nom;def,n;m;pl;nom;ind,C
tortímt,tortíma,0_17,0_20,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
kynslóð,kynslóðir,1_0,1_4,n;f;sg;nom;ind - n;f;sg;acc;ind - n;f;sg;dat;ind,n;f;pl;nom;ind - n;f;pl;acc;ind,C
dreif,dreifst,0_14,0_12,verb;actv;past;p1;sg - verb;actv;past;p3;sg - verb;actv;imp;p2;sg,verb;midv;supn - verb;actv;past;p2;sg,C
glati,glatar,1_7,1_9,verb;actv;prs;p1;sg - verb;actv;prs;p3;sg - verb;actv;prs;p3;pl,verb;actv;pri;p2;sg - verb;actv;pri;p3;sg,C
orðs,orðunum,1_13,1_1,n;nt;sg;gen;ind,n;nt;pl;dat;def,C
klæðum,klæða,1_2,1_14,n;nt;pl;dat;ind - verb;actv;pri;p1;pl - verb;actv;prs;p1;pl,verb;actv;inf - verb;actv;pri;p3;pl - n;nt;pl;gen;ind,C
lastmælir,lastmælin,0_8,0_3,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
bátunum,báti,1_1,1_7,n;m;pl;dat;def,n;m;sg;dat;ind,C
tamast,tamist,0_11,0_7,,,SRC_LEXICAL_ERROR
opinberaði,opinberir,1_11,1_4,,,SRC_LEXICAL_ERROR
blóðið,blóði,1_15,1_7,n;nt;sg;nom;def - n;nt;sg;acc;def,n;nt;sg;dat;ind,C
ræða,ræðið,1_14,1_15,verb;actv;inf - n;f;sg;nom;ind - verb;actv;pri;p3;pl,verb;actv;pri;p2;pl - verb;actv;prs;p2;pl - verb;actv;imp;p2;pl,C
höggorminn,höggorm,1_5,1_0,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
samskota,samskotum,1_14,1_2,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
blindan,blinda,1_3,1_14,adj;pst;m;sg;acc;sta,verb;actv;inf - verb;actv;pri;p1;sg - verb;actv;pri;p3;pl - verb;actv;imp;p2;sg - adj;pst;m;pl;acc;sta - adj;pst;f;sg;acc;sta,C
lagðir,lagðan,1_4,1_3,verb;actv;past;p2;sg - verb;actv;pp;m;pl;nom;sta - verb;actv;pp;f;pl;nom;sta,verb;actv;pp;m;sg;acc;sta,C
stór,stóru,1_0,1_17,adj;pst;m;sg;nom;sta - adj;pst;f;sg;nom;sta - adj;pst;nt;pl;nom;sta - adj;pst;nt;pl;acc;sta,adj;pst;m;pl;nom;vei - adj;pst;m;pl;acc;vei - adj;pst;m;pl;dat;vei - adj;pst;f;sg;acc;vei - adj;pst;f;sg;dat;vei - adj;pst;f;pl;nom;vei - adj;pst;f;pl;acc;vei - adj;pst;f;pl;dat;vei - adj;pst;nt;sg;dat;sta - adj;pst;nt;pl;nom;vei - adj;pst;nt;pl;acc;vei - adj;pst;nt;pl;dat;vei,C
söfnuðum,söfnuður,1_2,1_12,verb;actv;past;p1;pl - verb;actv;pss;p1;pl - verb;actv;pp;m;sg;gen;sta - verb;actv;pp;f;pl;gen;sta - verb;actv;pp;nt;pl;gen;sta - n;m;pl;dat;ind,n;m;sg;nom;ind,C
kæru,kær,0_10,0_14,n;f;sg;acc;ind - n;f;sg;dat;ind - n;f;sg;gen;ind - adj;pst;m;pl;nom;vei - adj;pst;m;pl;acc;vei - adj;pst;m;pl;dat;vei - adj;pst;m;pl;gen;vei - adj;pst;f;sg;acc;vei - adj;pst;f;sg;dat;vei - adj;pst;f;sg;gen;vei - adj;pst;f;pl;nom;vei - adj;pst;f;pl;acc;vei - adj;pst;f;pl;dat;vei - adj;pst;f;pl;gen;vei - adj;pst;nt;sg;dat;sta - adj;pst;nt;pl;nom;vei - adj;pst;nt;pl;acc;vei - adj;pst;nt;pl;dat;vei - adj;pst;nt;pl;gen;vei,adj;pst;m;sg;nom;sta - adj;pst;f;sg;nom;sta - adj;pst;nt;pl;nom;sta - adj;pst;nt;pl;acc;sta - verb;actv;imp;p2;sg,C
óforgengilegum,óforgengilegir,1_2,1_4,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
haldast,haldinn,0_11,0_2,verb;midv;inf - verb;midv;pri;p3;pl,verb;actv;pp;m;sg;nom;sta - verb;actv;pp;m;sg;acc;sta,C
sneiða,sneið,1_14,1_0,,,SRC_LEXICAL_ERROR
byrjað,byrjaði,1_8,1_11,verb;actv;supn - verb;actv;pp;nt;sg;nom;sta - verb;actv;pp;nt;sg;acc;sta,verb;actv;past;p1;sg - verb;actv;past;p3;sg - verb;actv;pss;p1;sg - verb;actv;pss;p3;sg - verb;actv;pp;m;sg;nom;vei,C
komast,komin,0_11,0_3,verb;midv;inf - verb;midv;pri;p3;pl,verb;actv;pp;f;sg;nom;sta - verb;actv;pp;nt;pl;nom;sta - verb;actv;pp;nt;pl;acc;sta,C
brauð,brauðið,1_0,1_15,n;nt;sg;nom;ind - n;nt;sg;acc;ind - n;nt;pl;nom;ind - n;nt;pl;acc;ind,n;nt;sg;nom;def - n;nt;sg;acc;def,C
helgaði,helga,1_11,1_14,,,SRC_LEXICAL_ERROR
hluti,hluta,1_7,1_14,n;m;sg;nom;ind - n;m;pl;acc;ind,n;m;sg;acc;ind - n;m;sg;dat;ind - n;m;sg;gen;ind - n;m;pl;acc;ind - n;m;pl;gen;ind - n;m;pl;gen;ind,C
tár,tára,1_0,1_14,n;nt;sg;nom;ind - n;nt;sg;acc;ind - n;nt;pl;nom;ind - n;nt;pl;acc;ind,n;nt;pl;gen;ind,C
tilreiknuð,tilreiknað,1_18,1_8,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
mettur,metta,0_16,0_20,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
hrósað,hrósar,1_8,1_9,verb;actv;supn - verb;actv;pp;nt;sg;nom;sta - verb;actv;pp;nt;sg;acc;sta,verb;actv;pri;p2;sg - verb;actv;pri;p3;sg,C
Þessa,Þess,1_14,1_0,prn;dem;m;sg;gen - prn;dem;m;pl;acc - prn;dem;f;sg;acc - prn;dem;nt;sg;gen - det;dem;m;sg;gen - det;dem;m;pl;acc - det;dem;f;sg;acc - det;dem;nt;sg;gen,prn;dem;m;sg;gen - prn;dem;nt;sg;gen - det;dem;m;sg;gen - det;dem;nt;sg;gen - prn;p3;nt;sg;gen,SRC_POS_ERROR TGT_POS_ERROR
fávísar,fávísa,1_9,1_14,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
rangt,rangan,1_0,1_3,adj;pst;nt;sg;nom;sta - adj;pst;nt;sg;acc;sta,adj;pst;m;sg;acc;sta,C
ljúga,ljúgið,1_14,1_15,verb;actv;inf - verb;actv;pri;p3;pl,verb;actv;pri;p2;pl - verb;actv;prs;p2;pl - verb;actv;imp;p2;pl,C
flestir,flesta,1_4,1_14,adj;sup;m;pl;nom;sta,adj;sup;m;pl;acc;sta - adj;sup;f;sg;acc;sta,C
heimtar,heimtuð,1_9,1_18,verb;actv;pri;p2;sg - verb;actv;pri;p3;sg - verb;actv;pp;f;pl;nom;sta - verb;actv;pp;f;pl;acc;sta,verb;actv;past;p2;pl - verb;actv;pss;p2;pl - verb;actv;pp;f;sg;nom;sta - verb;actv;pp;nt;pl;nom;sta - verb;actv;pp;nt;pl;acc;sta,C
stjórnar,stjórna,1_9,1_14,n;f;sg;gen;ind,n;f;pl;gen;ind,C
ákafur,ákafar,1_12,1_9,adj;pst;m;sg;nom;sta,adv;comp - adj;pst;f;pl;nom;sta - adj;pst;f;pl;acc;sta,C
gangi,ganga,0_15,0_20,verb;actv;prs;p1;sg - verb;actv;prs;p3;sg - verb;actv;prs;p3;pl - n;m;sg;dat;ind,verb;actv;inf - verb;actv;pri;p3;pl - n;m;pl;acc;ind - n;m;pl;gen;ind,C
Ætlaði,Ætlið,1_11,1_15,verb;actv;past;p1;sg - verb;actv;past;p3;sg - verb;actv;pss;p1;sg - verb;actv;pss;p3;sg - verb;actv;pp;m;sg;nom;vei,verb;actv;pri;p2;pl - verb;actv;prs;p2;pl - verb;actv;imp;p2;pl,C
þurfum,þurft,0_1,0_17,verb;actv;pri;p1;pl - verb;actv;prs;p1;pl,verb;actv;supn,C
vegsamast,vegsama,1_19,1_14,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
feng,fengin,1_0,1_6,,,SRC_LEXICAL_ERROR
dómurinn,dóminn,1_16,1_5,n;m;sg;nom;ind,n;m;sg;acc;ind,C
sverðinu,sverðið,1_10,1_15,n;nt;sg;dat;def,n;nt;sg;nom;def - n;nt;sg;acc;def,C
lið,liðinn,1_0,1_5,n;nt;sg;nom;ind - n;nt;sg;nom;def - n;nt;sg;acc;ind - n;nt;pl;nom;ind - n;nt;pl;acc;ind - n;m;sg;acc;ind,n;m;sg;acc;def - verb;actv;pp;m;sg;nom;sta - verb;actv;pp;m;sg;acc;sta,C
ríkt,ríkir,0_17,0_8,verb;actv;supn - adj;pst;nt;sg;nom;sta - adj;pst;nt;sg;acc;sta,verb;actv;pri;p2;sg - verb;actv;pri;p3;sg - verb;actv;prs;p2;sg - adj;pst;m;pl;nom;sta,C
réttum,réttur,1_2,1_12,n;m;pl;dat;ind - adj;pst;m;sg;dat;sta - adj;pst;m;pl;dat;sta - adj;pst;f;pl;dat;sta - adj;pst;nt;pl;dat;sta,n;m;sg;nom;ind - adj;pst;m;sg;nom;sta,C
mal,mals,1_0,1_13,n;nt;sg;nom;ind - n;nt;sg;acc;ind,n;nt;sg;gen;ind,C
vinir,vinum,1_4,1_2,n;m;pl;nom;ind,n;m;pl;dat;ind,C
Slíkt,Slíkar,1_0,1_9,det;ind;nt;sg;nom - det;ind;nt;sg;acc,det;ind;f;pl;nom - det;ind;f;pl;acc,SRC_POS_ERROR TGT_POS_ERROR
þakkar,þakkaði,1_9,1_11,n;f;sg;gen;ind - verb;actv;pri;p2;sg - verb;actv;pri;p3;sg,verb;actv;past;p1;sg - verb;actv;past;p3;sg - verb;actv;pss;p1;sg - verb;actv;pss;p3;sg - verb;actv;pp;f;sg;nom;vei,C
smiðum,smiðurinn,1_2,1_16,,,SRC_LEXICAL_ERROR
allsnægtum,allsnægtir,1_2,1_4,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
finna,finnið,0_20,0_19,verb;actv;inf - verb;actv;pri;p3;pl,verb;actv;pri;p2;pl - verb;actv;prs;p2;pl - verb;actv;imp;p2;pl,C
dauða,dauð,1_14,1_0,n;m;sg;acc;ind - n;m;sg;acc;def - n;m;sg;dat;ind - n;m;sg;dat;def - n;m;sg;gen;ind - n;m;sg;gen;def - adj;pst;m;sg;acc;vei - adj;pst;m;sg;dat;vei - adj;pst;m;sg;gen;vei - adj;pst;m;pl;acc;sta - adj;pst;f;sg;nom;vei - adj;pst;f;sg;acc;sta - adj;pst;nt;sg;nom;vei - adj;pst;nt;sg;acc;vei - adj;pst;nt;sg;dat;vei - adj;pst;nt;sg;gen;vei,adj;pst;f;sg;nom;sta - adj;pst;nt;pl;nom;sta - adj;pst;nt;pl;acc;sta,C
gefi,gefur,1_7,1_12,verb;actv;prs;p1;sg - verb;actv;prs;p3;sg - verb;actv;prs;p3;pl,verb;actv;pri;p2;sg - verb;actv;pri;p3;sg,C
ætlið,ætli,1_15,1_7,verb;actv;pri;p2;pl - verb;actv;prs;p2;pl - verb;actv;imp;p2;pl,verb;actv;prs;p1;sg - verb;actv;prs;p3;sg - verb;actv;prs;p3;pl,C
flærð,flærðar,1_0,1_9,n;f;sg;nom;ind - n;f;sg;acc;ind - n;f;sg;dat;ind,n;f;sg;gen;ind,C
glatar,glataði,1_9,1_11,verb;actv;pri;p2;sg - verb;actv;pri;p3;sg,verb;actv;past;p1;sg - verb;actv;past;p3;sg - verb;actv;pss;p1;sg - verb;actv;pss;p3;sg - verb;actv;pp;m;sg;nom;vei - adj;pst;m;sg;nom;vei,C
kynslóða,kynslóðir,1_14,1_4,n;f;pl;gen;ind,n;f;pl;nom;ind - n;f;pl;acc;ind,C
Rúfusar,Rúfusi,1_9,1_7,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
róað,róið,1_8,1_15,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
hegðar,hegða,1_9,1_14,verb;actv;pri;p2;sg - verb;actv;pri;p3;sg,verb;actv;inf - verb;actv;pri;p1;sg - verb;actv;pri;p3;pl - verb;actv;imp;p2;sg,C
drápuð,drápu,1_18,1_17,verb;actv;past;p2;pl,verb;actv;past;p3;pl,C
talinn,tal,1_5,1_0,verb;actv;pp;m;sg;nom;sta - verb;actv;pp;m;sg;acc;sta,n;nt;sg;nom;ind - n;nt;sg;acc;ind,POS_PAIR_ERROR
snú,snúast,1_0,1_19,verb;actv;imp;p2;sg,verb;midv;inf - verb;midv;past;p3;sg,C
brenna,brennt,1_14,1_0,verb;actv;inf - n;f;sg;nom;ind - n;f;pl;gen;ind - verb;actv;pri;p3;pl,verb;actv;supn - verb;actv;pp;nt;sg;nom;sta - verb;actv;pp;nt;sg;acc;sta,C
heilagan,heilagt,1_3,1_0,adj;pst;m;sg;acc;sta,adj;pst;nt;sg;nom;sta - adj;pst;nt;sg;acc;sta,C
