src word,tgt word,src slot,src msd,tgt slot,tgt msd,src apertium tags,tgt apertium tags,annotation
dottern,dotter,0_6,ADJ;INDF;MASC+FEM;SG,0_2,V;ACT;NFIN;COMPOUND,n;ut;sg;def - n;ut;sg;def;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Adin,Adina,0_2,V;ACT;NFIN;COMPOUND,0_0,V;ACT;NFIN,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
samlat,samla,2_5,V.CVB;ACT,2_12,V;IMP,verb;supn;actv - adj;pp;nt;sg;ind - adj;pst;nt;sg;ind,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
svagt,svaga,0_10,ADJ;INDF;NEUT;SG,0_0,V;ACT;NFIN,adj;sint;pst;nt;sg;ind,adj;sint;pst;un;pl;ind - adj;sint;pst;un;pl;def - adj;sint;pst;fn;sg;def,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
stadgar,stadga,2_9,V;ACT;IND;PRS,2_12,V;IMP,verb;pres;actv - n;un;pl;ind - n;un;pl;ind;compound-R,verb;imp - verb;inf;actv - n;ut;sg;ind - n;ut;sg;ind;compound-R - verb;inf;actv;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L,C
dom,domen,1_1,N;INDF;NOM;SG,1_7,DET;SG,n;ut;sg;ind - det;dem;un;pl - n;ut;sg;ind;compound-R - prn;pers;p3;un;pl;nom - prn;pers;p3;un;pl;acc - n;ut;sg;ind;cmp;compound-only-L,n;ut;sg;def - n;ut;sg;def;compound-R,ERR_TGT_SLOT_ERROR
schakaler,schakalerna,1_0,N;INDF;PL,1_5,N;DEF;PL,n;ut;pl;ind - n;ut;pl;ind;compound-R,n;ut;pl;def - n;ut;pl;def;compound-R,ERR_SRC_SLOT_ERROR
som,somt,0_2,V;ACT;NFIN;COMPOUND,0_10,ADJ;INDF;NEUT;SG,adv; - cnjsub; - pr;,prn;def;un;pl;nom - prn;def;un;pl;acc - prn;def;nt;sg;nom - prn;def;nt;sg;acc - prn;def;ut;sg;nom - prn;def;ut;sg;acc,POS_PAIR_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
försvunna,försvunno,0_0,V;ACT;NFIN,0_15,ADJ;INDF;NOM;PL,,,UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
smädat,smädande,2_5,V.CVB;ACT,2_8,ADJ;PRS,verb;supn;actv - adj;pp;nt;sg;ind,adj;pprs - n;nt;sg;ind - n;nt;sg;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Peka,Pekas,0_0,V;ACT;NFIN,0_11,ADJ;INDF;GEN;PL,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,verb;inf;pasv - verb;pres;pasv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
spillas,spillas,0_11,ADJ;INDF;GEN;PL,0_11,ADJ;INDF;GEN;PL,verb;inf;pasv,verb;inf;pasv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
bestämda,bestämd,0_0,V;ACT;NFIN,0_2,V;ACT;NFIN;COMPOUND,adj;pp;pl;ind - adj;pp;pl;def - adj;sint;pst;un;pl;ind - adj;sint;pst;un;pl;def - adj;sint;pst;fn;sg;def - adj;pp;fn;sg;def,adj;sint;pst;ut;sg;ind - adj;pp;ut;sg;ind,SRC_SLOT_ERROR;TGT_SLOT_ERROR
fängelset,fängelsets,1_8,N;DEF;NOM;SG,1_9,PROPN;GEN;MASC,n;nt;sg;def - n;nt;sg;def;compound-R,n;nt;sg;def;gen - n;nt;sg;def;gen;compound-R,ERR_TGT_SLOT_ERROR
nitälska,nitälskande,2_12,V;IMP,2_8,ADJ;PRS,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,adj;pprs - n;nt;sg;ind - n;nt;sg;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
dom,dom,1_1,N;INDF;NOM;SG,1_1,N;INDF;NOM;SG,n;ut;sg;ind - det;dem;un;pl - n;ut;sg;ind;compound-R - prn;pers;p3;un;pl;nom - prn;pers;p3;un;pl;acc - n;ut;sg;ind;cmp;compound-only-L,n;ut;sg;ind - det;dem;un;pl - n;ut;sg;ind;compound-R - prn;pers;p3;un;pl;nom - prn;pers;p3;un;pl;acc - n;ut;sg;ind;cmp;compound-only-L,C
rikedomen,rikedomens,1_7,DET;SG,1_6,N;DEF;GEN;SG,n;ut;sg;def - n;ut;sg;def;compound-R,n;ut;sg;def;gen - n;ut;sg;def;gen;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
sten,sten,2_2,N;INDF;NOM;SG;COMPOUND,2_2,N;INDF;NOM;SG;COMPOUND,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
orättfärdighet,orättfärdig,0_7,PRN;INDF;GEN;PL,0_2,V;ACT;NFIN;COMPOUND,,,UNK_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR
sägas,säger,0_11,ADJ;INDF;GEN;PL,0_8,V.CVB,verb;inf;pasv,verb;pres;actv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
fruktan,frukte,2_2,N;INDF;NOM;SG;COMPOUND,2_15,ADJ;DEF;MASC;SG,,,UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
alstras,alstrar,2_7,V;PASS;NFIN,2_9,V;ACT;IND;PRS,verb;inf;pasv - verb;pres;pasv,verb;pres;actv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Sake,Sake,1_1,N;INDF;NOM;SG,1_1,N;INDF;NOM;SG,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
göres,gören,0_3,V;PASS;IND;PRS,0_6,ADJ;INDF;MASC+FEM;SG,,,UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
uttåg,uttåget,1_1,N;INDF;NOM;SG,1_8,N;DEF;NOM;SG,n;nt;sg;ind - n;nt;pl;ind - n;nt;sg;ind;compound-R - n;nt;pl;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,n;nt;sg;def - n;nt;sg;def;compound-R,C
tvistande,tvistar,2_8,ADJ;PRS,2_9,V;ACT;IND;PRS,adj;pprs - n;nt;sg;ind - n;nt;sg;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,verb;pres;actv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
syrar,syrad,2_9,V;ACT;IND;PRS,2_3,PRN,verb;pres;actv,adj;pp;ut;sg;ind - adj;pst;ut;sg;ind,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
hånade,hånar,2_11,ADJ;DEF;PL,2_9,V;ACT;IND;PRS,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;pres;actv,ERR_TGT_SLOT_ERROR
berövar,berövad,2_9,V;ACT;IND;PRS,2_3,PRN,verb;pres;actv,adj;pp;ut;sg;ind,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
riken,rike,0_6,ADJ;INDF;MASC+FEM;SG,0_5,V.PTCP;PST,n;nt;pl;ind - n;nt;pl;ind;compound-R,n;nt;sg;ind - n;nt;sg;ind;compound-R - adj;sint;pst;m;sg;def,ERR_SRC_SLOT_ERROR
rik,rikas,0_2,V;ACT;NFIN;COMPOUND,0_11,ADJ;INDF;GEN;PL,adj;sint;pst;ut;sg;ind,adj;sint;pst;un;pl;ind;gen - adj;sint;pst;un;pl;def;gen - adj;sint;pst;fn;sg;def;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
lönad,lönar,2_3,PRN,2_9,V;ACT;IND;PRS,adj;pp;ut;sg;ind,verb;pres;actv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
offrat,offrar,2_5,V.CVB;ACT,2_9,V;ACT;IND;PRS,verb;supn;actv - adj;pp;nt;sg;ind,verb;pres;actv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
trofaste,trofast,0_5,V.PTCP;PST,0_2,V;ACT;NFIN;COMPOUND,adj;sint;pst;m;sg;def,adj;sint;pst;nt;sg;ind - adj;sint;pst;ut;sg;ind,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
fiskare,fisk,2_1,N;INDF;NOM;PL,2_2,N;INDF;NOM;SG;COMPOUND,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;pl;ind - n;ut;pl;ind;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,ERR_TGT_SLOT_ERROR
dröjen,dröjer,0_6,ADJ;INDF;MASC+FEM;SG,0_8,V.CVB,,,UNK_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR
påstå,påstån,0_2,V;ACT;NFIN;COMPOUND,0_6,ADJ;INDF;MASC+FEM;SG,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
vittnade,vittna,2_11,ADJ;DEF;PL,2_12,V;IMP,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;imp - verb;inf;actv - verb;inf;actv;cmp;compound-only-L,ERR_TGT_SLOT_ERROR
stängt,stängde,0_10,ADJ;INDF;NEUT;SG,0_1,V;ACT;IND;PST,verb;supn;actv - adj;pp;nt;sg;ind,verb;past;actv - adj;pp;m;sg;def,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
retade,retat,2_11,ADJ;DEF;PL,2_5,V.CVB;ACT,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;supn;actv - adj;pp;nt;sg;ind,ERR_TGT_SLOT_ERROR
Asera,Aseran,0_0,V;ACT;NFIN,0_2,V;ACT;NFIN;COMPOUND,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
fattar,fatten,2_9,V;ACT;IND;PRS,2_14,N;DEF;SG,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
svara,svarande,2_12,V;IMP,2_8,ADJ;PRS,verb;imp - verb;inf;actv,adj;pprs - n;nt;sg;ind - n;ut;sg;ind - n;ut;pl;ind - n;nt;sg;ind;compound-R - n;ut;sg;ind;compound-R - n;ut;pl;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L,ERR_SRC_SLOT_ERROR
kullen,kulle,1_7,DET;SG,1_1,N;INDF;NOM;SG,n;ut;sg;def - n;ut;sg;def - n;ut;sg;def;compound-R - n;ut;sg;def;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,ERR_TGT_SLOT_ERROR
ofärdens,ofärd,1_6,N;DEF;GEN;SG,1_1,N;INDF;NOM;SG,n;ut;sg;def;gen - n;ut;sg;def;gen;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
ondskan,ondskas,0_2,V;ACT;NFIN;COMPOUND,0_11,ADJ;INDF;GEN;PL,n;ut;sg;def - n;ut;sg;def;compound-R,n;ut;sg;ind;gen - n;ut;sg;ind;gen;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
återställer,återställa,0_8,V.CVB,0_0,V;ACT;NFIN,verb;pres;actv,verb;inf;actv,ERR_SRC_SLOT_ERROR
idogas,idoga,0_11,ADJ;INDF;GEN;PL,0_0,V;ACT;NFIN,adj;sint;pst;un;pl;ind;gen - adj;sint;pst;un;pl;def;gen - adj;sint;pst;fn;sg;def;gen,adj;sint;pst;un;pl;ind - adj;sint;pst;un;pl;def - adj;sint;pst;fn;sg;def,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
belägrade,belägrat,2_11,ADJ;DEF;PL,2_5,V.CVB;ACT,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;supn;actv - adj;pp;nt;sg;ind,ERR_TGT_SLOT_ERROR
vederstygglig,vederstyggligt,0_2,V;ACT;NFIN;COMPOUND,0_10,ADJ;INDF;NEUT;SG,adj;sint;pst;ut;sg;ind,adj;sint;pst;nt;sg;ind,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
döme,dömt,0_5,V.PTCP;PST,0_10,ADJ;INDF;NEUT;SG,,,UNK_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR
Ren,Res,0_6,ADJ;INDF;MASC+FEM;SG,0_3,V;PASS;IND;PRS,adv; - np;cog - np;cog;compound-R - n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L - adj;sint;pst;ut;sg;ind - verb;inf;actv;cmp;compound-only-L,np;top;gen - np;top;gen;compound-R - verb;imp - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L,PARADIGM_ERROR;TGT_SLOT_ERROR
Lamas,Lamas,0_11,ADJ;INDF;GEN;PL,0_11,ADJ;INDF;GEN;PL,n;un;sg;ind;gen - n;ut;sg;ind;gen - adj;sint;pst;un;pl;ind;gen - adj;sint;pst;un;pl;def;gen - adj;sint;pst;fn;sg;def;gen - n;un;sg;ind;gen;compound-R - n;ut;sg;ind;gen;compound-R - n;un;sg;ind;cmp;compound-only-L,n;un;sg;ind;gen - n;ut;sg;ind;gen - adj;sint;pst;un;pl;ind;gen - adj;sint;pst;un;pl;def;gen - adj;sint;pst;fn;sg;def;gen - n;un;sg;ind;gen;compound-R - n;ut;sg;ind;gen;compound-R - n;un;sg;ind;cmp;compound-only-L,C
ljuger,ljuga,0_8,V.CVB,0_0,V;ACT;NFIN,verb;pres;actv,verb;inf;actv,ERR_SRC_SLOT_ERROR
förhasta,förhastande,2_12,V;IMP,2_8,ADJ;PRS,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
Fly,Fly,0_2,V;ACT;NFIN;COMPOUND,0_2,V;ACT;NFIN;COMPOUND,np;cog - verb;imp - np;cog;compound-R - verb;inf;actv - n;nt;sg;ind - n;nt;sg;ind;compound-R - verb;inf;actv;cmp;compound-only-L - n;nt;sg;ind;cmp;compound-only-L,np;cog - verb;imp - np;cog;compound-R - verb;inf;actv - n;nt;sg;ind - n;nt;sg;ind;compound-R - verb;inf;actv;cmp;compound-only-L - n;nt;sg;ind;cmp;compound-only-L,C
råkade,råkat,2_11,ADJ;DEF;PL,2_5,V.CVB;ACT,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;supn;actv - adj;pp;nt;sg;ind,ERR_TGT_SLOT_ERROR
broders,broder,0_4,N;INDF;GEN;SG,0_2,V;ACT;NFIN;COMPOUND,n;ut;sg;ind;gen - n;ut;sg;ind;gen - n;ut;sg;ind;gen;compound-R - n;ut;sg;ind;gen;compound-R - n;ut;sg;ind;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;sg;ind - n;ut;sg;ind;cmp;compound-only-L - n;ut;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,TGT_SLOT_ERROR
bjöd,bjödo,0_2,V;ACT;NFIN;COMPOUND,0_15,ADJ;INDF;NOM;PL,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
mötte,möte,0_1,V;ACT;IND;PST,0_5,V.PTCP;PST,verb;past;actv - adj;pp;m;sg;def,n;nt;sg;ind - n;nt;sg;ind;compound-R,ERR_SRC_SLOT_ERROR
skrivet,skrivit,0_2,V;ACT;NFIN;COMPOUND,0_14,PRN;NEUT;SG,adj;pp;nt;sg;ind,verb;supn;actv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
höjde,höjer,0_1,V;ACT;IND;PST,0_8,V.CVB,verb;past;actv - adj;pp;m;sg;def,verb;pres;actv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
ledsaga,ledsagat,2_12,V;IMP,2_5,V.CVB;ACT,verb;imp - verb;inf;actv,verb;supn;actv - adj;pp;nt;sg;ind,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
stavarna,stavar,1_4,N;DEF;NOM;PL,1_0,N;INDF;PL,n;ut;pl;def - n;ut;pl;def;compound-R,verb;pres;actv - n;ut;pl;ind - n;ut;pl;ind;compound-R,ERR_TGT_SLOT_ERROR
fullbordan,fullborde,2_2,N;INDF;NOM;SG;COMPOUND,2_15,ADJ;DEF;MASC;SG,,,UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
Kenas,Kenan,0_4,N;INDF;GEN;SG,0_6,ADJ;INDF;MASC+FEM;SG,,,UNK_SRC_SLOT_ERROR;SRC_LEXICAL_ERROR
omstörtade,omstörtar,2_11,ADJ;DEF;PL,2_9,V;ACT;IND;PRS,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;pres;actv,ERR_TGT_SLOT_ERROR
lamptänger,lamptängerna,1_0,N;INDF;PL,1_5,N;DEF;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
vilddjuren,vilddjur,1_7,DET;SG,1_1,N;INDF;NOM;SG,n;nt;pl;def - n;nt;pl;def;compound-R,n;nt;sg;ind - n;nt;pl;ind - n;nt;sg;ind;compound-R - n;nt;pl;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,ERR_SRC_SLOT_ERROR
räddat,räddad,2_5,V.CVB;ACT,2_3,PRN,verb;supn;actv - adj;pp;nt;sg;ind,adj;pp;ut;sg;ind,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
mättad,mättare,2_3,PRN,2_1,N;INDF;NOM;PL,adj;pp;ut;sg;ind - adj;pst;ut;sg;ind,adj;sint;comp;un;sp,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
On,On,0_2,V;ACT;NFIN;COMPOUND,0_2,V;ACT;NFIN;COMPOUND,np;cog - np;top - np;cog;compound-R - np;top;compound-R - n;nt;pl;ind,np;cog - np;top - np;cog;compound-R - np;top;compound-R - n;nt;pl;ind,SRC_SLOT_ERROR;TGT_SLOT_ERROR
uppskriven,uppskrivna,0_6,ADJ;INDF;MASC+FEM;SG,0_0,V;ACT;NFIN,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
prövning,prövar,2_0,PRN;SG,2_9,V;ACT;IND;PRS,n;ut;sg;ind - n;ut;sg;ind;compound-R,verb;pres;actv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
översvinnlig,översvinnligen,0_2,V;ACT;NFIN;COMPOUND,0_6,ADJ;INDF;MASC+FEM;SG,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
bärare,bär,0_12,V.CVB;COMPV,0_2,V;ACT;NFIN;COMPOUND,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;pl;ind - n;ut;pl;ind;compound-R,verb;imp - n;nt;sg;ind - n;nt;pl;ind - verb;pres;actv - n;nt;sg;ind;compound-R - n;nt;pl;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L,PARADIGM_ERROR;SRC_SLOT_ERROR
frågade,fråga,2_11,ADJ;DEF;PL,2_12,V;IMP,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;imp - verb;inf;actv - n;ut;sg;ind - n;ut;sg;ind;compound-R,MAPPED_POS_PAIR_ERROR
ens,ene,0_4,N;INDF;GEN;SG,0_5,V.PTCP;PST,n;ut;sg;ind;gen - adv; - det;pos;un;pl - det;pos;nt;sg - det;pos;ut;sg - prn;pos;un;pl - prn;pos;nt;sg - prn;pos;ut;sg - adj;pst;un;pl;ind - adj;pst;un;pl;def - adj;pst;nt;sg;ind - adj;pst;m;sg;def - adj;pst;fn;sg;def - adj;pst;ut;sg;ind - verb;inf;actv;cmp;compound-only-L,n;nt;sg;ind - n;nt;sg;ind;compound-R - prn;def;ut;sg;nom - n;nt;sg;ind;cmp;compound-only-L,PARADIGM_ERROR;TGT_SLOT_ERROR
bevise,bevisen,2_15,ADJ;DEF;MASC;SG,2_14,N;DEF;SG,,,UNK_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR
Den,Den,1_7,DET;SG,1_7,DET;SG,np;ant;m - np;ant;m;compound-R - det;dem;ut;sg - prn;pers;p3;ut;sg;nom - prn;pers;p3;ut;sg;acc,np;ant;m - np;ant;m;compound-R - det;dem;ut;sg - prn;pers;p3;ut;sg;nom - prn;pers;p3;ut;sg;acc,SRC_POS_ERROR TGT_POS_ERROR
tack,tacken,2_2,N;INDF;NOM;SG;COMPOUND,2_14,N;DEF;SG,ij; - n;un;sg;ind - n;un;pl;ind - n;un;sg;ind;compound-R - n;un;pl;ind;compound-R - n;un;sg;ind;cmp;compound-only-L - n;ut;sg;ind;cmp - verb;inf;actv;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L,n;un;sg;def - n;un;pl;def - n;un;sg;def;compound-R - n;un;pl;def;compound-R,ERR_TGT_SLOT_ERROR
hopa,hopar,2_12,V;IMP,2_9,V;ACT;IND;PRS,verb;imp - verb;inf;actv,verb;pres;actv - n;ut;pl;ind - n;ut;pl;ind;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
slicke,slickat,2_15,ADJ;DEF;MASC;SG,2_5,V.CVB;ACT,,,UNK_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR
förjagat,förjaga,2_5,V.CVB;ACT,2_12,V;IMP,verb;supn;actv - adj;pp;nt;sg;ind,verb;imp - verb;inf;actv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
uppgives,uppgiver,0_3,V;PASS;IND;PRS,0_8,V.CVB,verb;prs;pasv - verb;pres;pasv,verb;pres;actv,ERR_TGT_SLOT_ERROR
Bebai,Bebais,1_1,N;INDF;NOM;SG,1_2,N;INDF;GEN;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
områden,område,1_7,DET;SG,1_1,N;INDF;NOM;SG,n;nt;pl;ind - n;nt;pl;ind;compound-R,n;nt;sg;ind - n;nt;sg;ind;compound-R,ERR_SRC_SLOT_ERROR
skapa,skapare,2_12,V;IMP,2_1,N;INDF;NOM;PL,verb;imp - verb;inf;actv,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;pl;ind - n;ut;pl;ind;compound-R,ERR_SRC_SLOT_ERROR
skyddande,skyddad,2_8,ADJ;PRS,2_3,PRN,adj;pprs - n;nt;sg;ind - n;nt;sg;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L,adj;pp;ut;sg;ind,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
giva,givas,0_0,V;ACT;NFIN,0_11,ADJ;INDF;GEN;PL,verb;inf;actv,verb;inf;pasv,ERR_TGT_SLOT_ERROR
fång,fånga,2_2,N;INDF;NOM;SG;COMPOUND,2_12,V;IMP,n;nt;sg;ind - n;nt;pl;ind - n;ut;sg;ind - n;nt;sg;ind;compound-R - n;nt;pl;ind;compound-R - n;ut;sg;ind;compound-R - n;nt;sg;ind;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L - verb;inf;actv;cmp;compound-only-L - n;ut;sg;ind;cmp;compound-only-L,verb;imp - verb;inf;actv,ERR_TGT_SLOT_ERROR
förtrycka,förtryckt,0_0,V;ACT;NFIN,0_10,ADJ;INDF;NEUT;SG,verb;inf;actv,verb;supn;actv - adj;pp;nt;sg;ind - adj;pp;ut;sg;ind,MAPPED_POS_PAIR_ERROR
hjälpare,hjälpen,0_12,V.CVB;COMPV,0_6,ADJ;INDF;MASC+FEM;SG,n;ut;sg;ind - n;ut;sg;ind;compound-R - n;ut;pl;ind - n;ut;pl;ind;compound-R,n;ut;sg;def - n;ut;sg;def;compound-R,ERR_TGT_SLOT_ERROR
övergåvo,övergåve,0_15,ADJ;INDF;NOM;PL,0_5,V.PTCP;PST,,,UNK_SRC_SLOT_ERROR;SRC_LEXICAL_ERROR
skogsbygd,skogsbygden,1_1,N;INDF;NOM;SG,1_7,DET;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
frågade,frågar,2_11,ADJ;DEF;PL,2_9,V;ACT;IND;PRS,verb;past;actv - adj;pp;pl;ind - adj;pp;pl;def - adj;pp;m;sg;def - adj;pp;fn;sg;def,verb;pres;actv,ERR_TGT_SLOT_ERROR
lampa,lampa,0_0,V;ACT;NFIN,0_0,V;ACT;NFIN,n;ut;sg;ind - n;ut;sg;ind;compound-R,n;ut;sg;ind - n;ut;sg;ind;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
yxan,yxor,0_2,V;ACT;NFIN;COMPOUND,0_13,ADJ;PRS;GEN,n;ut;sg;def - n;ut;sg;def;compound-R,n;ut;pl;ind - n;ut;pl;ind;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
knippe,knippa,0_5,V.PTCP;PST,0_0,V;ACT;NFIN,n;nt;sg;ind - n;nt;sg;ind;compound-R - n;ut;sg;ind;cmp;compound-only-L,n;ut;sg;ind - n;ut;sg;ind;compound-R,ERR_TGT_SLOT_ERROR
tänka,tänkt,0_0,V;ACT;NFIN,0_10,ADJ;INDF;NEUT;SG,verb;inf;actv,verb;supn;actv - adj;pp;nt;sg;ind - adj;pp;ut;sg;ind,MAPPED_POS_PAIR_ERROR
hakarna,haka,2_13,PROPN;MASC,2_12,V;IMP,n;ut;pl;def - n;ut;pl;def;compound-R,verb;imp - verb;inf;actv - n;ut;sg;ind - n;ut;sg;ind;compound-R,PARADIGM_ERROR;SRC_SLOT_ERROR
