src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,src apertium tags,tgt apertium tags,annotation
ἀγάπην,ἀγάπη,0_4,?,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νέους,νέοι,0_7,ADJ;ACC;PL;MASC,0_13,ADJ;NOM;PL;MASC,adj;pst;m;pl;acc,adj;pst;m;pl;nom - adj;pst;m;pl;voc,C
ὀργὴν,ὀργὴ,2_12,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁμολογοῦν,ὁμολογεῖ,2_3,?,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαρθολομαῖον,βαρθολομαῖος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γίνωμεν,γίνω,1_7,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πτωχὴ,πτωχοί,2_20,?,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔκαναν,ἔκανες,0_5,?,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔχων,ἔχομεν,1_9,?,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κρυμμένη,κρυμμένο,0_14,ADJ;NOM;SG;FEM,0_10,ADJ;VOC;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λάβῃ,λάβωμεν,1_4,?,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρχηγὸν,ἀρχηγὸς,2_4,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνθρώπινην,ἀνθρώπινο,0_4,?,0_10,ADJ;VOC;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅλες,ὅλων,0_9,N;NOM;PL,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παρουσιάσω,παρουσιάσουν,1_8,V;1;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σηκώνουν,σηκώνεται,1_5,?,1_1,ADJ;VOC;PL;FEM;SPRL;AB,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πόσος,πόσα,0_2,N;NOM;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θησαυρὸν,θησαυροὶ,2_4,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀσέλγειες,ἀσέλγεια,0_9,N;NOM;PL,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξένοι,ξένες,0_13,ADJ;NOM;PL;MASC,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πονηροὺς,πονηρὰ,2_15,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τηροῦν,τηρῇ,2_3,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐκείνοι,ἐκείνην,0_13,ADJ;NOM;PL;MASC,0_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀλίγα,ὀλίγου,0_0,N;ACC;SG,0_15,ADJ;GEN;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δίκαιος,δίκαιον,0_2,N;NOM;SG,0_1,?,,,TGT_LEXICAL_ERROR
φάγω,φάγῃς,1_8,V;1;SG;IPFV;PRS,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅλοι,ὅλους,0_13,ADJ;NOM;PL;MASC,0_7,ADJ;ACC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χωρίσουν,χωρίσω,1_5,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
οἰκοδομῶ,οἰκοδομήσῃ,2_7,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰδοῦν,ἰδίας,2_3,?,2_11,V;2;PL;IPFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θερμὴν,θερμὸν,2_12,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλπίζετε,ἐλπίζω,1_3,V;2;PL;IMP,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
προσθέσῃ,προσθέσετε,1_4,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μαγείαν,μαγεία,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἁπλοϊκός,ἁπλοϊκοὶ,2_22,ADJ;NOM;SG;MASC,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βλέπω,βλέπωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγρυπνῆτε,ἀγρυπνῇ,2_9,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σοφός,σοφόν,2_22,ADJ;NOM;SG;MASC,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τρέχωμεν,τρέχει,1_7,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σταθερὴν,σταθερὸς,2_12,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φωνῶν,φωνὴ,2_24,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνθύπατον,ἀνθύπατοι,0_1,?,0_6,N;VOC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ρωμαῖος,ρωμαῖον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξηρὰ,ξηρά,2_1,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φυλάττουν,φυλάττῃς,1_5,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χρησιμοποιῆτε,χρησιμοποιῇ,2_9,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιστὴ,πιστῶν,2_20,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀποδείξῃ,ἀποδείξουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πλήρη,πλήρους,0_14,ADJ;NOM;SG;FEM,0_7,ADJ;ACC;PL;MASC,adj;pst;m;sg;acc - adj;pst;m;pl;nom - adj;pst;m;pl;acc,adj;pst;m;sg;gen - adj;pst;f;sg;gen,C
ἀληθινοί,ἀληθινὴ,2_6,ADJ;VOC;PL;MASC,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μπόρεσε,μπόρεσες,0_12,V;3;SG;PFV;PST,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνταποδώσω,ἀνταποδώσουν,1_8,V;1;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φανερόν,φανερὰ,2_13,ADJ;NOM;SG;NEUT,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξένα,ξένες,0_0,N;ACC;SG,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρκετὰ,ἀρκετόν,2_1,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλὰ,καλόν,2_1,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀνομαζόμενον,ὀνομαζόμενος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φυλάττῃ,φυλάττω,1_4,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔγινε,ἔγινα,0_12,V;3;SG;PFV;PST,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰδῆ,ἰδῆτε,2_16,?,2_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑποκρισίας,ὑποκρισίαν,0_11,N;GEN;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐκτελῇ,ἐκτελῶ,2_2,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πέσῃς,πέσετε,1_2,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλά,καλὸς,2_14,N;ACC;PL,2_21,?,,,TGT_LEXICAL_ERROR
φεύγει,φεύγω,1_10,V;3;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS,verb;pri;p3;sg - verb;pri;p3;sg,verb;pri;p1;sg - verb;pri;p1;sg,C
νουθετῆτε,νουθετῶ,2_9,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παλαιὸν,παλαιὸς,2_4,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σκόνη,σκόνην,0_14,ADJ;NOM;SG;FEM,0_4,?,,,TGT_LEXICAL_ERROR
δυνάμει,δυνάμεις,1_10,V;3;SG;IPFV;PRS,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR
λύκους,λύκοι,0_7,ADJ;ACC;PL;MASC,0_13,ADJ;NOM;PL;MASC,n;m;pl;acc,n;m;pl;nom - n;m;pl;voc,C
σοφίας,σοφοί,2_11,V;2;PL;IPFV;PST,2_6,ADJ;VOC;PL;MASC,,,TGT_LEXICAL_ERROR
ἀνταμείψω,ἀνταμείψῃς,1_8,V;1;SG;IPFV;PRS,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πεθάνετε,πεθάνῃ,1_3,V;2;PL;IMP,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χάρις,χάριν,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰωάννην,ἰωάννη,0_4,?,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συμπληρωθῇ,συμπληρωθῆ,2_2,?,2_16,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
αὐτόν,αὐτὰ,2_13,ADJ;NOM;SG;NEUT,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔφαγε,ἔφαγαν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐξουσιάζει,ἐξουσιάζουν,1_10,V;3;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅμοιοι,ὅμοιον,0_13,ADJ;NOM;PL;MASC,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἑτοιμάσῃς,ἑτοιμάσῃ,1_2,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὄντων,ὄντα,0_8,N;GEN;PL,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δούλου,δούλη,0_15,ADJ;GEN;SG;NEUT,0_14,ADJ;NOM;SG;FEM,,,TGT_LEXICAL_ERROR
περιφρονεῖ,περιφρονῇ,2_8,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διατάσσει,διατάσσουν,1_10,V;3;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλοῦ,καλοὶ,2_17,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τυφλοὺς,τυφλός,2_15,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἱερεμία,ἱερεμίου,0_0,N;ACC;SG,0_15,ADJ;GEN;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κηρύττομεν,κηρύττω,1_0,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φέρομεν,φέρωμεν,1_0,?,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ρίξῃ,ρίξε,1_4,?,1_11,V;2;SG;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀφείλομεν,ὀφείλουν,1_0,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πτωχὰ,πτωχοὶ,2_1,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πύλη,πύλην,0_14,ADJ;NOM;SG;FEM,0_4,?,,,TGT_LEXICAL_ERROR
πέσωμεν,πέσῃς,1_7,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διδάσκεις,διδάσκει,1_6,V;2;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS,verb;pri;p2;sg - verb;pri;p2;sg,verb;pri;p3;sg - verb;pri;p3;sg,C
γραφήν,γραφὴ,2_10,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παίρνουν,παίρνει,1_5,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δέσουν,δέσῃς,1_5,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔλθῃ,ἔλθωμεν,1_4,?,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καρποφορίαν,καρποφοροῦν,2_23,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βιβλίον,βιβλία,0_1,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR
πονηρή,πονηρὸν,2_0,N;VOC;SG,2_4,?,,,TGT_LEXICAL_ERROR
σοφὸς,σοφὴν,2_21,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φυσικῶν,φυσικὴν,2_24,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπομένω,ὑπομένωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λαὸν,λαοῦ,2_4,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀποστολή,ἀποστολῆς,2_0,N;VOC;SG,2_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διαχειριστὴν,διαχειριστήν,2_12,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διωγμοὺς,διωγμοῦ,2_15,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρχηγὸς,ἀρχηγὸν,2_21,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πλύνῃ,πλύνουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
στάμνα,στάμνες,0_0,N;ACC;SG,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπακοή,ὑπακοὴν,2_0,N;VOC;SG,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πάθω,πάθῃ,1_8,V;1;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σκάνδαλον,σκάνδαλα,0_1,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπέφεραν,ὑπέφερα,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀποβάλω,ἀποβάλει,1_8,V;1;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρέσετε,ἀρέσει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔνδοξη,ἔνδοξος,0_14,ADJ;NOM;SG;FEM,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κηρύττουν,κηρύττῃ,1_5,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
στέλλει,στέλλομεν,1_10,V;3;SG;IPFV;PRS,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁλοφάνεροι,ὁλοφάνερα,0_13,ADJ;NOM;PL;MASC,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κληρονόμοι,κληρονόμος,0_6,N;VOC;PL,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φανῶ,φανῇ,2_7,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σταθερά,σταθεροί,2_14,N;ACC;PL,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπῆρες,ἐπῆρα,0_9,N;NOM;PL,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
αὐτός,αὐτήν,2_22,ADJ;NOM;SG;MASC,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βοηθεῖ,βοηθήσῃ,2_8,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἁμαρτάνετε,ἁμαρτάνῃς,1_3,V;2;PL;IMP,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διεξάγουν,διεξάγῃς,1_5,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄλλου,ἄλλους,0_15,ADJ;GEN;SG;NEUT,0_7,ADJ;ACC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μαῦρο,μαῦρος,0_0,N;ACC;SG,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κόψε,κόψῃ,1_11,V;2;SG;IMP,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
οὐράνιος,οὐράνια,0_2,N;NOM;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὄχλον,ὄχλος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δοξάζει,δοξάζουν,1_10,V;3;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κατεβάσουν,κατεβάσῃ,1_5,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅλα,ὅλοι,0_0,N;ACC;SG,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νηστικός,νηστικοί,2_22,ADJ;NOM;SG;MASC,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
προσηλωμένον,προσηλωμένος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακοὶ,κακά,2_19,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βάζετε,βάζωμεν,1_3,V;2;PL;IMP,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κλαυδίου,κλαυδία,0_15,ADJ;GEN;SG;NEUT,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐθνικὸν,ἐθνικός,2_4,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φοινίκην,φοινίκης,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πονηρίας,πονηρὸν,2_11,V;2;PL;IPFV;PST,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βγῆτε,βγοῦν,2_9,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κρυμμένη,κρυμμένα,0_14,ADJ;NOM;SG;FEM,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
οὐρανῶν,οὐρανὸν,2_24,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τόσους,τόσος,0_7,ADJ;ACC;PL;MASC,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔγκυοι,ἔγκυος,0_6,N;VOC;PL,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξαπλωμένος,ξαπλωμένον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔφυγαν,ἔφυγα,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνήκετε,ἀνήκομεν,1_3,V;2;PL;IMP,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπουράνιε,ἐπουράνιον,0_12,V;3;SG;PFV;PST,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γήϊνος,γήϊνοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πεθαμένοι,πεθαμένα,0_13,ADJ;NOM;PL;MASC,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διεφθαρμένα,διεφθαρμένη,0_0,N;ACC;SG,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπιδοκιμάζετε,ἐπιδοκιμάζουν,1_3,V;2;PL;IMP,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καιροὶ,καιρὸν,2_19,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γήϊνον,γήϊνα,0_1,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βέβαιοι,βέβαιος,0_13,ADJ;NOM;PL;MASC,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γράφομεν,γράφει,1_0,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR
κατοικήσῃ,κατοικεῖ,2_18,?,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅσοι,ὅσον,0_13,ADJ;NOM;PL;MASC,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεμελιωμένοι,θεμελιωμένον,0_13,ADJ;NOM;PL;MASC,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μάγοι,μάγος,0_6,N;VOC;PL,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄλλος,ἄλλου,0_2,N;NOM;SG,0_15,ADJ;GEN;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δημιουργοῦ,δημιουργίαν,2_17,?,2_23,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πτωχὸν,πτωχὴν,2_4,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παραμένουν,παραμένῃς,1_5,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰδιαίτερον,ἰδιαίτερα,0_1,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
εὐκαιρίας,εὐκαιρίαν,2_11,V;2;PL;IPFV;PST,2_23,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λαοὺς,λαοὶ,2_15,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔπαινον,ἔπαινος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μέλλουν,μέλλει,1_5,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θερμοί,θερμὸν,2_6,ADJ;VOC;PL;MASC,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κρίνω,κρίνουν,1_8,V;1;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δείξῃ,δείξει,1_4,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR
ἀποφύγετε,ἀποφύγῃς,1_3,V;2;PL;IMP,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλὴ,καλῆς,2_20,?,2_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μισθόν,μισθός,2_13,ADJ;NOM;SG;NEUT,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR
μάρτυρά,μάρτυρα,0_3,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐρώτησα,ἐρώτησαν,0_0,N;ACC;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιστοί,πιστοὶ,2_6,ADJ;VOC;PL;MASC,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄχρηστη,ἄχρηστος,0_14,ADJ;NOM;SG;FEM,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρχισυνάγωγος,ἀρχισυνάγωγον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ντροπιασθῶ,ντροπιασθῇ,2_7,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θέλῃς,θέλουν,1_2,?,1_5,?,,,SRC_LEXICAL_ERROR
περισσέψῃ,περισσέψουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀλίγες,ὀλίγοι,0_9,N;NOM;PL,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰουδαϊκὸς,ἰουδαϊκόν,2_21,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φέρωμεν,φέρετε,1_7,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐκλογήν,ἐκλογῆς,2_10,?,2_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐντολήν,ἐντολῶν,2_10,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
