src word,tgt word,src slot,src predicted,tgt slot,tgt predicted,annotation 1,annotation 2,Notes,KEY,
forgive,forgives,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
forgive,forgiving,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
forgiving,forgives,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
forgiving,forgive,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
guards,guarded,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
guards,guard,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
guards,guarding,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
guarded,guards,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
guarded,guard,1_1,V;PST,1_2,V;NFIN,,,,,
guarded,guarding,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
guard,guards,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
guard,guarded,1_2,V;NFIN,1_1,V;PST,,,,,
guard,guarding,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
guarding,guards,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
guarding,guarded,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
guarding,guard,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
shepherds,shepherd,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
shepherd,shepherds,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
pursued,pursue,1_1,V;PST,1_2,V;NFIN,,,,,
pursued,pursuing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
pursue,pursued,1_2,V;NFIN,1_1,V;PST,,,,,
pursue,pursuing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
pursuing,pursued,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
pursuing,pursue,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
chains,chained,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
chains,chain,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
chained,chains,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
chained,chain,1_1,V;PST,1_2,V;NFIN,,,,,
chain,chains,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
chain,chained,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
greets,greeted,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
greets,greet,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
greets,greeting,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
greeted,greets,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
greeted,greet,1_1,V;PST,1_2,V;NFIN,,,,,
greeted,greeting,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
greet,greets,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
greet,greeted,1_2,V;NFIN,1_1,V;PST,,,,,
greet,greeting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
greeting,greets,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
greeting,greeted,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
greeting,greet,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
fingers,finger,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
finger,fingers,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
ignores,ignored,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
ignores,ignore,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
ignored,ignores,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
ignored,ignore,1_1,V;PST,1_2,V;NFIN,,,,,
ignore,ignores,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
ignore,ignored,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
philosophers,philosopher,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
philosopher,philosophers,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
labours,laboured,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
labours,labour,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
labours,labouring,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
laboured,labours,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
laboured,labour,1_1,V;PST,1_2,V;NFIN,,,,,
laboured,labouring,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
labour,labours,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
labour,laboured,1_2,V;NFIN,1_1,V;PST,,,,,
labour,labouring,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
labouring,labours,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
labouring,laboured,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
labouring,labour,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
blows,blow,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
blows,blowing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
blow,blows,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
blow,blowing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
blowing,blows,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
blowing,blow,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
finds,find,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
finds,finding,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
find,finds,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
find,finding,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
finding,finds,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
finding,find,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
reed,rely,1_1,V;PST,1_4,?,PARADIGM_ERROR,,,,
rely,reed,1_4,?,1_1,V;PST,PARADIGM_ERROR,,,,
,,,,,,,,,,
speaks,speak,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
speaks,speaking,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
speaks,speaker,1_0,V;3;SG;PRS,1_5,N;SG,POS_ERROR,,,,
speak,speaks,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
speak,speaking,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
speak,speaker,1_2,V;NFIN,1_5,N;SG,POS_ERROR,,,,
speaking,speaks,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
speaking,speak,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
speaking,speaker,1_3,V;V.PTCP;PRS,1_5,N;SG,POS_ERROR,,,,
speaker,speaks,1_5,N;SG,1_0,V;3;SG;PRS,POS_ERROR,,,,
speaker,speak,1_5,N;SG,1_2,V;NFIN,POS_ERROR,,,,
speaker,speaking,1_5,N;SG,1_3,V;V.PTCP;PRS,POS_ERROR,,,,
,,,,,,,,,,
incomparable,incomparably,1_2,V;NFIN,1_6,ADJ,,,,,
incomparably,incomparable,1_6,ADJ,1_2,V;NFIN,,,,,
,,,,,,,,,,
drinks,drink,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
drinks,drinking,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
drink,drinks,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
drink,drinking,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
drinking,drinks,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
drinking,drink,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
judges,judged,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
judges,judge,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
judges,judging,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
judged,judges,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
judged,judge,1_1,V;PST,1_2,V;NFIN,,,,,
judged,judging,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
judge,judges,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
judge,judged,1_2,V;NFIN,1_1,V;PST,,,,,
judge,judging,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
judging,judges,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
judging,judged,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
judging,judge,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
beautiful,beautifully,1_2,V;NFIN,1_4,?,,,,,
beautifully,beautiful,1_4,?,1_2,V;NFIN,,,,,
,,,,,,,,,,
grafted,graft,1_1,V;PST,1_2,V;NFIN,,,,,
graft,grafted,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
reconciled,reconcile,1_1,V;PST,1_2,V;NFIN,,,,,
reconciled,reconciling,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
reconcile,reconciled,1_2,V;NFIN,1_1,V;PST,,,,,
reconcile,reconciling,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
reconciling,reconciled,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
reconciling,reconcile,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
characters,character,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
character,characters,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
excuses,excuse,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
excuse,excuses,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
overcomes,overcome,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
overcome,overcomes,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
bother,bothering,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
bothering,bother,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
reasons,reasoned,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
reasons,reason,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
reasoned,reasons,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
reasoned,reason,1_1,V;PST,1_2,V;NFIN,,,,,
reason,reasons,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
reason,reasoned,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
bears,bear,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
bears,bearing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
bear,bears,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
bear,bearing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
bearing,bears,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
bearing,bear,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
conceived,conceive,1_1,V;PST,1_2,V;NFIN,,,,,
conceive,conceived,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
rumours,rumour,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
rumour,rumours,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
answers,answered,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
answers,answer,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
answered,answers,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
answered,answer,1_1,V;PST,1_2,V;NFIN,,,,,
answer,answers,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
answer,answered,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
backs,back,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
back,backs,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
diseases,disease,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
disease,diseases,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
ceremonial,ceremonially,1_2,V;NFIN,1_4,?,,,,,
ceremonially,ceremonial,1_4,?,1_2,V;NFIN,,,,,
,,,,,,,,,,
contained,contain,1_1,V;PST,1_2,V;NFIN,,,,,
contain,contained,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
betrays,betrayed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
betrays,betray,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
betrays,betraying,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
betrays,betrayer,1_0,V;3;SG;PRS,1_5,N;SG,POS_ERROR,,,,
betrayed,betrays,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
betrayed,betray,1_1,V;PST,1_2,V;NFIN,,,,,
betrayed,betraying,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
betrayed,betrayer,1_1,V;PST,1_5,N;SG,POS_ERROR,,,,
betray,betrays,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
betray,betrayed,1_2,V;NFIN,1_1,V;PST,,,,,
betray,betraying,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
betray,betrayer,1_2,V;NFIN,1_5,N;SG,POS_ERROR,,,,
betraying,betrays,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
betraying,betrayed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
betraying,betray,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
betraying,betrayer,1_3,V;V.PTCP;PRS,1_5,N;SG,POS_ERROR,,,,
betrayer,betrays,1_5,N;SG,1_0,V;3;SG;PRS,POS_ERROR,,,,
betrayer,betrayed,1_5,N;SG,1_1,V;PST,POS_ERROR,,,,
betrayer,betray,1_5,N;SG,1_2,V;NFIN,POS_ERROR,,,,
betrayer,betraying,1_5,N;SG,1_3,V;V.PTCP;PRS,POS_ERROR,,,,
,,,,,,,,,,
cry,crying,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
crying,cry,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
courts,court,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
court,courts,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
words,word,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
word,words,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
coveted,covet,1_1,V;PST,1_2,V;NFIN,,,,,
coveted,coveting,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
covet,coveted,1_2,V;NFIN,1_1,V;PST,,,,,
covet,coveting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
coveting,coveted,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
coveting,covet,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
cuts,cut,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
cut,cuts,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
breasts,breast,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
breast,breasts,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
dashed,dash,1_1,V;PST,1_2,V;NFIN,,,,,
dash,dashed,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
parts,parted,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
parts,part,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
parts,party,1_0,V;3;SG;PRS,1_6,ADJ,PARADIGM_ERROR,,,,
parted,parts,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
parted,part,1_1,V;PST,1_2,V;NFIN,,,,,
parted,party,1_1,V;PST,1_6,ADJ,PARADIGM_ERROR,,,,
part,parts,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
part,parted,1_2,V;NFIN,1_1,V;PST,,,,,
part,party,1_2,V;NFIN,1_6,ADJ,PARADIGM_ERROR,,,,
party,parts,1_6,ADJ,1_0,V;3;SG;PRS,PARADIGM_ERROR,,,,
party,parted,1_6,ADJ,1_1,V;PST,PARADIGM_ERROR,,,,
party,part,1_6,ADJ,1_2,V;NFIN,PARADIGM_ERROR,,,,
,,,,,,,,,,
reached,reach,1_1,V;PST,1_2,V;NFIN,,,,,
reached,reaching,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
reach,reached,1_2,V;NFIN,1_1,V;PST,,,,,
reach,reaching,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
reaching,reached,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
reaching,reach,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
rub,ruby,1_2,V;NFIN,1_6,ADJ,PARADIGM_ERROR,,,,
ruby,rub,1_6,ADJ,1_2,V;NFIN,PARADIGM_ERROR,,,,
,,,,,,,,,,
shake,shaking,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
shaking,shake,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
delivers,delivered,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
delivers,deliver,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
delivers,deliverer,1_0,V;3;SG;PRS,1_5,N;SG,POS_ERROR,,,,
delivered,delivers,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
delivered,deliver,1_1,V;PST,1_2,V;NFIN,,,,,
delivered,deliverer,1_1,V;PST,1_5,N;SG,POS_ERROR,,,,
deliver,delivers,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
deliver,delivered,1_2,V;NFIN,1_1,V;PST,,,,,
deliver,deliverer,1_2,V;NFIN,1_5,N;SG,POS_ERROR,,,,
deliverer,delivers,1_5,N;SG,1_0,V;3;SG;PRS,POS_ERROR,,,,
deliverer,delivered,1_5,N;SG,1_1,V;PST,POS_ERROR,,,,
deliverer,deliver,1_5,N;SG,1_2,V;NFIN,POS_ERROR,,,,
,,,,,,,,,,
commits,commit,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
commit,commits,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
angered,anger,1_1,V;PST,1_2,V;NFIN,,,,,
anger,angered,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
garments,garment,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
garment,garments,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
nourished,nourishing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
nourishing,nourished,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
trampled,trample,1_1,V;PST,1_2,V;NFIN,,,,,
trampled,trampling,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
trample,trampled,1_2,V;NFIN,1_1,V;PST,,,,,
trample,trampling,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
trampling,trampled,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
trampling,trample,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
asserted,asserting,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
asserting,asserted,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
trumpets,trumpet,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
trumpet,trumpets,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
quoted,quote,1_1,V;PST,1_2,V;NFIN,,,,,
quote,quoted,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
abolished,abolish,1_1,V;PST,1_2,V;NFIN,,,,,
abolish,abolished,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
commends,commended,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
commends,commend,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
commended,commends,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
commended,commend,1_1,V;PST,1_2,V;NFIN,,,,,
commend,commends,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
commend,commended,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
tons,tone,1_0,V;3;SG;PRS,1_2,V;NFIN,PARADIGM_ERROR,,,,
tone,tons,1_2,V;NFIN,1_0,V;3;SG;PRS,PARADIGM_ERROR,,,,
,,,,,,,,,,
deserves,deserve,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
deserves,deserving,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
deserve,deserves,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
deserve,deserving,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
deserving,deserves,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
deserving,deserve,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
surpasses,surpassed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
surpasses,surpassing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
surpassed,surpasses,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
surpassed,surpassing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
surpassing,surpasses,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
surpassing,surpassed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
chariots,chariot,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
chariot,chariots,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
gets,get,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
get,gets,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
leaped,leap,1_1,V;PST,1_2,V;NFIN,,,,,
leap,leaped,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
cheated,cheat,1_1,V;PST,1_2,V;NFIN,,,,,
cheat,cheated,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
falls,fall,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
falls,falling,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
fall,falls,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
fall,falling,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
falling,falls,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
falling,fall,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
function,functioning,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
functioning,function,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
souls,soul,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
soul,souls,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
restrained,restraining,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
restraining,restrained,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
greeks,greek,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
greek,greeks,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
wiped,wipe,1_1,V;PST,1_2,V;NFIN,,,,,
wipe,wiped,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
ours,our,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
our,ours,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
rules,ruling,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
rules,ruler,1_0,V;3;SG;PRS,1_5,N;SG,PARADIGM_ERROR,,,,
ruling,rules,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
ruling,ruler,1_3,V;V.PTCP;PRS,1_5,N;SG,PARADIGM_ERROR,,,,
ruler,rules,1_5,N;SG,1_0,V;3;SG;PRS,PARADIGM_ERROR,,,,
ruler,ruling,1_5,N;SG,1_3,V;V.PTCP;PRS,PARADIGM_ERROR,,,,
,,,,,,,,,,
listens,listened,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
listens,listen,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
listens,listening,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
listened,listens,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
listened,listen,1_1,V;PST,1_2,V;NFIN,,,,,
listened,listening,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
listen,listens,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
listen,listened,1_2,V;NFIN,1_1,V;PST,,,,,
listen,listening,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
listening,listens,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
listening,listened,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
listening,listen,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
dipped,dipping,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
dipping,dipped,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
walls,wall,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
wall,walls,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
bars,bar,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
bars,bare,1_0,V;3;SG;PRS,1_2,V;NFIN,PARADIGM_ERROR,,,,
bar,bars,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
bare,bars,1_2,V;NFIN,1_0,V;3;SG;PRS,PARADIGM_ERROR,,,,
bar,bare,1_2,V;NFIN,1_2,V;NFIN,PARADIGM_ERROR,,,,
bare,bar,1_2,V;NFIN,1_2,V;NFIN,PARADIGM_ERROR,,,,
,,,,,,,,,,
,,,,,,,,,,
guides,guide,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
guides,guiding,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
guide,guides,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
guide,guiding,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
guiding,guides,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
guiding,guide,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
exists,exist,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
exist,exists,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
win,wine,1_2,V;NFIN,1_2,V;NFIN,PARADIGM_ERROR,,,,
wine,win,1_2,V;NFIN,1_2,V;NFIN,PARADIGM_ERROR,,,,
,,,,,,,,,,
swallowed,swallow,1_1,V;PST,1_2,V;NFIN,,,,,
swallowed,swallowing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
swallow,swallowed,1_2,V;NFIN,1_1,V;PST,,,,,
swallow,swallowing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
