src word,tgt word,src slot,tgt slot
Äckern,Äckern,1_1,1_1
Kanaaniter,Kanaaniter,1_0,1_0
Kanaaniter,Kanaanitern,1_0,1_1
Kanaanitern,Kanaaniter,1_1,1_0
Kanaanitern,Kanaanitern,1_1,1_1
Usa,Usa,1_0,1_0
Usa,Usas,1_0,1_2
Usas,Usa,1_2,1_0
Usas,Usas,1_2,1_2
Jibneja,Jibneja,1_0,1_0
Jibneja,Jibnejas,1_0,1_2
Jibnejas,Jibneja,1_2,1_0
Jibnejas,Jibnejas,1_2,1_2
Nabal,Nabal,1_0,1_0
Nabal,Nabals,1_0,1_2
Nabals,Nabal,1_2,1_0
Nabals,Nabals,1_2,1_2
Sihon,Sihon,1_1,1_1
Sihon,Sihons,1_1,1_2
Sihons,Sihon,1_2,1_1
Sihons,Sihons,1_2,1_2
Gehorsam,Gehorsam,1_0,1_0
Gehorsam,Gehorsams,1_0,1_2
Gehorsams,Gehorsam,1_2,1_0
Gehorsams,Gehorsams,1_2,1_2
Serah,Serah,1_0,1_0
Serah,Serahs,1_0,1_2
Serah,Serahiter,1_0,1_3
Serahs,Serah,1_2,1_0
Serahs,Serahs,1_2,1_2
Serahs,Serahiter,1_2,1_3
Serahiter,Serah,1_3,1_0
Serahiter,Serahs,1_3,1_2
Serahiter,Serahiter,1_3,1_3
Tempel,Tempel,1_0,1_0
Tempel,Tempels,1_0,1_2
Tempel,Tempeln,1_0,1_1
Tempels,Tempel,1_2,1_0
Tempels,Tempels,1_2,1_2
Tempels,Tempeln,1_2,1_1
Tempeln,Tempel,1_1,1_0
Tempeln,Tempels,1_1,1_2
Tempeln,Tempeln,1_1,1_1
Hamul,Hamul,1_0,1_0
Hamul,Hamuliter,1_0,1_3
Hamuliter,Hamul,1_3,1_0
Hamuliter,Hamuliter,1_3,1_3
Basmath,Basmath,1_0,1_0
Basmath,Basmaths,1_0,1_2
Basmaths,Basmath,1_2,1_0
Basmaths,Basmaths,1_2,1_2
Eingang,Eingang,1_0,1_0
Eingang,Eingangs,1_0,1_2
Eingangs,Eingang,1_2,1_0
Eingangs,Eingangs,1_2,1_2
Assyrer,Assyrer,1_0,1_0
Assyrer,Assyrern,1_0,1_1
Assyrern,Assyrer,1_1,1_0
Assyrern,Assyrern,1_1,1_1
etwa,etwa,1_0,1_0
etwa,etwas,1_0,1_2
etwas,etwa,1_2,1_0
etwas,etwas,1_2,1_2
Dathan,Dathan,1_1,1_1
Dathan,Dathans,1_1,1_2
Dathans,Dathan,1_2,1_1
Dathans,Dathans,1_2,1_2
Suham,Suham,1_0,1_0
Suham,Suhamiter,1_0,1_3
Suhamiter,Suham,1_3,1_0
Suhamiter,Suhamiter,1_3,1_3
Dörfer,Dörfer,1_0,1_0
Dörfer,Dörfern,1_0,1_1
Dörfern,Dörfer,1_1,1_0
Dörfern,Dörfern,1_1,1_1
Omri,Omri,1_0,1_0
Omri,Omris,1_0,1_2
Omris,Omri,1_2,1_0
Omris,Omris,1_2,1_2
da,da,1_0,1_0
da,das,1_0,1_2
das,da,1_2,1_0
das,das,1_2,1_2
Jesreel,Jesreel,1_0,1_0
Jesreel,Jesreeliter,1_0,1_3
Jesreel,Jesreels,1_0,1_2
Jesreeliter,Jesreel,1_3,1_0
Jesreeliter,Jesreeliter,1_3,1_3
Jesreeliter,Jesreels,1_3,1_2
Jesreels,Jesreel,1_2,1_0
Jesreels,Jesreeliter,1_2,1_3
Jesreels,Jesreels,1_2,1_2
Nächte,Nächte,1_0,1_0
Nächte,Nächten,1_0,1_1
Nächten,Nächte,1_1,1_0
Nächten,Nächten,1_1,1_1
Kahath,Kahath,1_0,1_0
Kahath,Kahathiter,1_0,1_3
Kahath,Kahaths,1_0,1_2
Kahathiter,Kahath,1_3,1_0
Kahathiter,Kahathiter,1_3,1_3
Kahathiter,Kahaths,1_3,1_2
Kahaths,Kahath,1_2,1_0
Kahaths,Kahathiter,1_2,1_3
Kahaths,Kahaths,1_2,1_2
Räder,Räder,1_0,1_0
Räder,Rädern,1_0,1_1
Rädern,Räder,1_1,1_0
Rädern,Rädern,1_1,1_1
verhehle,verhehle,1_0,1_0
verhehle,verhehlen,1_0,1_1
verhehle,verhehlte,1_0,1_4
verhehlen,verhehle,1_1,1_0
verhehlen,verhehlen,1_1,1_1
verhehlen,verhehlte,1_1,1_4
verhehlte,verhehle,1_4,1_0
verhehlte,verhehlen,1_4,1_1
verhehlte,verhehlte,1_4,1_4
Saron,Saron,1_1,1_1
Saron,Sarons,1_1,1_2
Sarons,Saron,1_2,1_1
Sarons,Sarons,1_2,1_2
Meister,Meister,1_0,1_0
Meister,Meisters,1_0,1_2
Meister,Meistern,1_0,1_1
Meisters,Meister,1_2,1_0
Meisters,Meisters,1_2,1_2
Meisters,Meistern,1_2,1_1
Meistern,Meister,1_1,1_0
Meistern,Meisters,1_1,1_2
Meistern,Meistern,1_1,1_1
Schnüre,Schnüre,1_0,1_0
Schnüre,Schnüren,1_0,1_1
Schnüren,Schnüre,1_1,1_0
Schnüren,Schnüren,1_1,1_1
Zepter,Zepter,1_0,1_0
Zepter,Zepters,1_0,1_2
Zepters,Zepter,1_2,1_0
Zepters,Zepters,1_2,1_2
Onam,Onam,1_0,1_0
Onam,Onams,1_0,1_2
Onams,Onam,1_2,1_0
Onams,Onams,1_2,1_2
Bruder,Bruder,1_0,1_0
Bruder,Bruders,1_0,1_2
Bruders,Bruder,1_2,1_0
Bruders,Bruders,1_2,1_2
Jojarib,Jojarib,1_0,1_0
Jojarib,Jojaribs,1_0,1_2
Jojaribs,Jojarib,1_2,1_0
Jojaribs,Jojaribs,1_2,1_2
Kedar,Kedar,1_0,1_0
Kedar,Kedars,1_0,1_2
Kedars,Kedar,1_2,1_0
Kedars,Kedars,1_2,1_2
Jahzeel,Jahzeel,1_0,1_0
Jahzeel,Jahzeeliter,1_0,1_3
Jahzeeliter,Jahzeel,1_3,1_0
Jahzeeliter,Jahzeeliter,1_3,1_3
Schwester,Schwester,1_0,1_0
Schwester,Schwestern,1_0,1_1
Schwestern,Schwester,1_1,1_0
Schwestern,Schwestern,1_1,1_1
Bilsa,Bilsa,1_0,1_0
Bilsa,Bilsan,1_0,1_1
Bilsan,Bilsa,1_1,1_0
Bilsan,Bilsan,1_1,1_1
Sara,Sara,1_0,1_0
Sara,Saras,1_0,1_2
Saras,Sara,1_2,1_0
Saras,Saras,1_2,1_2
Joktan,Joktan,1_1,1_1
Joktan,Joktans,1_1,1_2
Joktans,Joktan,1_2,1_1
Joktans,Joktans,1_2,1_2
Psalter,Psalter,1_0,1_0
Psalter,Psaltern,1_0,1_1
Psaltern,Psalter,1_1,1_0
Psaltern,Psaltern,1_1,1_1
Sternseher,Sternseher,1_0,1_0
Sternseher,Sternsehern,1_0,1_1
Sternsehern,Sternseher,1_1,1_0
Sternsehern,Sternsehern,1_1,1_1
Gemarja,Gemarja,1_0,1_0
Gemarja,Gemarjas,1_0,1_2
Gemarjas,Gemarja,1_2,1_0
Gemarjas,Gemarjas,1_2,1_2
Helek,Helek,1_0,1_0
Helek,Helekiter,1_0,1_3
Helek,Heleks,1_0,1_2
Helekiter,Helek,1_3,1_0
Helekiter,Helekiter,1_3,1_3
Helekiter,Heleks,1_3,1_2
Heleks,Helek,1_2,1_0
Heleks,Helekiter,1_2,1_3
Heleks,Heleks,1_2,1_2
Joseph,Joseph,1_0,1_0
Joseph,Josephs,1_0,1_2
Josephs,Joseph,1_2,1_0
Josephs,Josephs,1_2,1_2
Mich,Mich,1_0,1_0
Mich,Micha,1_0,1_5
Micha,Mich,1_5,1_0
Micha,Micha,1_5,1_5
Immer,Immer,1_0,1_0
Immer,Immers,1_0,1_2
Immers,Immer,1_2,1_0
Immers,Immers,1_2,1_2
erschlage,erschlage,0_3,0_3
erschlage,erschlagen,0_3,0_0
erschlagen,erschlage,0_0,0_3
erschlagen,erschlagen,0_0,0_0
gerecht,gerecht,0_12,0_12
gerecht,gerechte,0_12,0_3
gerecht,gerechter,0_12,0_5
gerecht,gerechtes,0_12,0_8
gerecht,gerechten,0_12,0_0
gerecht,gerechtet,0_12,0_9
gerechte,gerecht,0_3,0_12
gerechte,gerechte,0_3,0_3
gerechte,gerechter,0_3,0_5
gerechte,gerechtes,0_3,0_8
gerechte,gerechten,0_3,0_0
gerechte,gerechtet,0_3,0_9
gerechter,gerecht,0_5,0_12
gerechter,gerechte,0_5,0_3
gerechter,gerechter,0_5,0_5
gerechter,gerechtes,0_5,0_8
gerechter,gerechten,0_5,0_0
gerechter,gerechtet,0_5,0_9
gerechtes,gerecht,0_8,0_12
gerechtes,gerechte,0_8,0_3
gerechtes,gerechter,0_8,0_5
gerechtes,gerechtes,0_8,0_8
gerechtes,gerechten,0_8,0_0
gerechtes,gerechtet,0_8,0_9
gerechten,gerecht,0_0,0_12
gerechten,gerechte,0_0,0_3
gerechten,gerechter,0_0,0_5
gerechten,gerechtes,0_0,0_8
gerechten,gerechten,0_0,0_0
gerechten,gerechtet,0_0,0_9
gerechtet,gerecht,0_9,0_12
gerechtet,gerechte,0_9,0_3
gerechtet,gerechter,0_9,0_5
gerechtet,gerechtes,0_9,0_8
gerechtet,gerechten,0_9,0_0
gerechtet,gerechtet,0_9,0_9
Made,Made,0_3,0_3
Made,Maden,0_3,0_0
Maden,Made,0_0,0_3
Maden,Maden,0_0,0_0
Flamme,Flamme,0_3,0_3
Flamme,Flammen,0_3,0_0
Flammen,Flamme,0_0,0_3
Flammen,Flammen,0_0,0_0
weich,weich,0_12,0_12
weich,weiche,0_12,0_3
weich,weichest,0_12,0_2
weich,weichen,0_12,0_0
weich,weichet,0_12,0_9
weich,weicht,0_12,0_6
weich,weichst,0_12,0_10
weiche,weich,0_3,0_12
weiche,weiche,0_3,0_3
weiche,weichest,0_3,0_2
weiche,weichen,0_3,0_0
weiche,weichet,0_3,0_9
weiche,weicht,0_3,0_6
weiche,weichst,0_3,0_10
weichest,weich,0_2,0_12
weichest,weiche,0_2,0_3
weichest,weichest,0_2,0_2
weichest,weichen,0_2,0_0
weichest,weichet,0_2,0_9
weichest,weicht,0_2,0_6
weichest,weichst,0_2,0_10
weichen,weich,0_0,0_12
weichen,weiche,0_0,0_3
weichen,weichest,0_0,0_2
weichen,weichen,0_0,0_0
weichen,weichet,0_0,0_9
weichen,weicht,0_0,0_6
weichen,weichst,0_0,0_10
weichet,weich,0_9,0_12
weichet,weiche,0_9,0_3
weichet,weichest,0_9,0_2
weichet,weichen,0_9,0_0
weichet,weichet,0_9,0_9
weichet,weicht,0_9,0_6
weichet,weichst,0_9,0_10
weicht,weich,0_6,0_12
weicht,weiche,0_6,0_3
weicht,weichest,0_6,0_2
weicht,weichen,0_6,0_0
weicht,weichet,0_6,0_9
weicht,weicht,0_6,0_6
weicht,weichst,0_6,0_10
weichst,weich,0_10,0_12
weichst,weiche,0_10,0_3
weichst,weichest,0_10,0_2
weichst,weichen,0_10,0_0
weichst,weichet,0_10,0_9
weichst,weicht,0_10,0_6
weichst,weichst,0_10,0_10
Knabe,Knabe,0_3,0_3
Knabe,Knaben,0_3,0_0
Knaben,Knabe,0_0,0_3
Knaben,Knaben,0_0,0_0
Lohe,Lohe,0_3,0_3
Lohe,Lohn,0_3,0_0
Lohn,Lohe,0_0,0_3
Lohn,Lohn,0_0,0_0
Schmücken,Schmücken,0_0,0_0
Schmücken,Schmücket,0_0,0_6
Schmücket,Schmücken,0_6,0_0
Schmücket,Schmücket,0_6,0_6
reiten,reiten,0_0,0_0
reiten,reitet,0_0,0_6
reitet,reiten,0_6,0_0
reitet,reitet,0_6,0_6
heftete,heftete,0_3,0_3
heftete,hefteten,0_3,0_0
heftete,heftetest,0_3,0_2
hefteten,heftete,0_0,0_3
hefteten,hefteten,0_0,0_0
hefteten,heftetest,0_0,0_2
heftetest,heftete,0_2,0_3
heftetest,hefteten,0_2,0_0
heftetest,heftetest,0_2,0_2
lade,lade,0_3,0_3
lade,ladest,0_3,0_2
lade,ladet,0_3,0_9
lade,laden,0_3,0_0
ladest,lade,0_2,0_3
ladest,ladest,0_2,0_2
ladest,ladet,0_2,0_9
ladest,laden,0_2,0_0
ladet,lade,0_9,0_3
ladet,ladest,0_9,0_2
ladet,ladet,0_9,0_9
ladet,laden,0_9,0_0
laden,lade,0_0,0_3
laden,ladest,0_0,0_2
laden,ladet,0_0,0_9
laden,laden,0_0,0_0
brüderlich,brüderlich,0_12,0_12
brüderlich,brüderliche,0_12,0_3
brüderlich,brüderlichen,0_12,0_0
brüderliche,brüderlich,0_3,0_12
brüderliche,brüderliche,0_3,0_3
brüderliche,brüderlichen,0_3,0_0
brüderlichen,brüderlich,0_0,0_12
brüderlichen,brüderliche,0_0,0_3
brüderlichen,brüderlichen,0_0,0_0
Geigen,Geigen,0_0,0_0
Geigen,Geiger,0_0,0_5
Geiger,Geigen,0_5,0_0
Geiger,Geiger,0_5,0_5
verzeichnen,verzeichnen,0_0,0_0
verzeichnen,verzeichnet,0_0,0_6
verzeichnet,verzeichnen,0_6,0_0
verzeichnet,verzeichnet,0_6,0_6
Leiche,Leiche,0_3,0_3
Leiche,Leichen,0_3,0_0
Leichen,Leiche,0_0,0_3
Leichen,Leichen,0_0,0_0
Grieche,Grieche,0_3,0_3
Grieche,Griechen,0_3,0_0
Griechen,Grieche,0_0,0_3
Griechen,Griechen,0_0,0_0
friedsame,friedsame,0_3,0_3
friedsame,friedsamen,0_3,0_0
friedsamen,friedsame,0_0,0_3
friedsamen,friedsamen,0_0,0_0
einnahm,einnahm,0_12,0_12
einnahm,einnahmen,0_12,0_0
einnahmen,einnahm,0_0,0_12
einnahmen,einnahmen,0_0,0_0
Sprache,Sprache,0_3,0_3
Sprache,Sprachen,0_3,0_0
Sprachen,Sprache,0_0,0_3
Sprachen,Sprachen,0_0,0_0
verloben,verloben,0_0,0_0
verloben,verlobt,0_0,0_6
verloben,verlobte,0_0,0_4
verlobt,verloben,0_6,0_0
verlobt,verlobt,0_6,0_6
verlobt,verlobte,0_6,0_4
verlobte,verloben,0_4,0_0
verlobte,verlobt,0_4,0_6
verlobte,verlobte,0_4,0_4
hochgewachsen,hochgewachsen,0_12,0_12
hochgewachsen,hochgewachsenen,0_12,0_0
hochgewachsenen,hochgewachsen,0_0,0_12
hochgewachsenen,hochgewachsenen,0_0,0_0
ging,ging,0_12,0_12
ging,gingt,0_12,0_6
ging,ginge,0_12,0_3
ging,gingest,0_12,0_2
ging,ginget,0_12,0_9
ging,gingen,0_12,0_0
gingt,ging,0_6,0_12
gingt,gingt,0_6,0_6
gingt,ginge,0_6,0_3
gingt,gingest,0_6,0_2
gingt,ginget,0_6,0_9
gingt,gingen,0_6,0_0
ginge,ging,0_3,0_12
ginge,gingt,0_3,0_6
ginge,ginge,0_3,0_3
ginge,gingest,0_3,0_2
ginge,ginget,0_3,0_9
ginge,gingen,0_3,0_0
gingest,ging,0_2,0_12
gingest,gingt,0_2,0_6
gingest,ginge,0_2,0_3
gingest,gingest,0_2,0_2
gingest,ginget,0_2,0_9
gingest,gingen,0_2,0_0
ginget,ging,0_9,0_12
ginget,gingt,0_9,0_6
ginget,ginge,0_9,0_3
ginget,gingest,0_9,0_2
ginget,ginget,0_9,0_9
ginget,gingen,0_9,0_0
gingen,ging,0_0,0_12
gingen,gingt,0_0,0_6
gingen,ginge,0_0,0_3
gingen,gingest,0_0,0_2
gingen,ginget,0_0,0_9
gingen,gingen,0_0,0_0
verleite,verleite,0_3,0_3
verleite,verleitet,0_3,0_9
verleitet,verleite,0_9,0_3
verleitet,verleitet,0_9,0_9
rechtschaffene,rechtschaffene,0_3,0_3
rechtschaffene,rechtschaffenen,0_3,0_0
rechtschaffene,rechtschaffenes,0_3,0_8
rechtschaffene,rechtschaffenem,0_3,0_7
rechtschaffene,rechtschaffener,0_3,0_5
rechtschaffenen,rechtschaffene,0_0,0_3
rechtschaffenen,rechtschaffenen,0_0,0_0
rechtschaffenen,rechtschaffenes,0_0,0_8
rechtschaffenen,rechtschaffenem,0_0,0_7
rechtschaffenen,rechtschaffener,0_0,0_5
rechtschaffenes,rechtschaffene,0_8,0_3
rechtschaffenes,rechtschaffenen,0_8,0_0
rechtschaffenes,rechtschaffenes,0_8,0_8
rechtschaffenes,rechtschaffenem,0_8,0_7
rechtschaffenes,rechtschaffener,0_8,0_5
rechtschaffenem,rechtschaffene,0_7,0_3
rechtschaffenem,rechtschaffenen,0_7,0_0
rechtschaffenem,rechtschaffenes,0_7,0_8
rechtschaffenem,rechtschaffenem,0_7,0_7
rechtschaffenem,rechtschaffener,0_7,0_5
rechtschaffener,rechtschaffene,0_5,0_3
rechtschaffener,rechtschaffenen,0_5,0_0
rechtschaffener,rechtschaffenes,0_5,0_8
rechtschaffener,rechtschaffenem,0_5,0_7
rechtschaffener,rechtschaffener,0_5,0_5
bewähren,bewähren,0_0,0_0
bewähren,bewährt,0_0,0_6
bewähren,bewährte,0_0,0_4
bewähren,bewährten,0_0,0_11
bewähren,bewähret,0_0,0_9
bewährt,bewähren,0_6,0_0
bewährt,bewährt,0_6,0_6
bewährt,bewährte,0_6,0_4
bewährt,bewährten,0_6,0_11
bewährt,bewähret,0_6,0_9
bewährte,bewähren,0_4,0_0
bewährte,bewährt,0_4,0_6
bewährte,bewährte,0_4,0_4
bewährte,bewährten,0_4,0_11
bewährte,bewähret,0_4,0_9
bewährten,bewähren,0_11,0_0
bewährten,bewährt,0_11,0_6
bewährten,bewährte,0_11,0_4
bewährten,bewährten,0_11,0_11
bewährten,bewähret,0_11,0_9
bewähret,bewähren,0_9,0_0
bewähret,bewährt,0_9,0_6
bewähret,bewährte,0_9,0_4
bewähret,bewährten,0_9,0_11
bewähret,bewähret,0_9,0_9
Tartsche,Tartsche,0_3,0_3
Tartsche,Tartschen,0_3,0_0
Tartschen,Tartsche,0_0,0_3
Tartschen,Tartschen,0_0,0_0
vertrocknen,vertrocknen,0_0,0_0
vertrocknen,vertrocknet,0_0,0_6
vertrocknen,vertrocknete,0_0,0_4
vertrocknet,vertrocknen,0_6,0_0
vertrocknet,vertrocknet,0_6,0_6
vertrocknet,vertrocknete,0_6,0_4
vertrocknete,vertrocknen,0_4,0_0
vertrocknete,vertrocknet,0_4,0_6
vertrocknete,vertrocknete,0_4,0_4
bestellen,bestellen,0_0,0_0
bestellen,bestellt,0_0,0_6
bestellen,bestellte,0_0,0_4
bestellen,bestellten,0_0,0_11
bestellt,bestellen,0_6,0_0
bestellt,bestellt,0_6,0_6
bestellt,bestellte,0_6,0_4
bestellt,bestellten,0_6,0_11
bestellte,bestellen,0_4,0_0
bestellte,bestellt,0_4,0_6
bestellte,bestellte,0_4,0_4
bestellte,bestellten,0_4,0_11
bestellten,bestellen,0_11,0_0
bestellten,bestellt,0_11,0_6
bestellten,bestellte,0_11,0_4
bestellten,bestellten,0_11,0_11
Eitle,Eitle,0_3,0_3
Eitle,Eitlen,0_3,0_0
Eitle,Eitles,0_3,0_8
Eitlen,Eitle,0_0,0_3
Eitlen,Eitlen,0_0,0_0
Eitlen,Eitles,0_0,0_8
Eitles,Eitle,0_8,0_3
Eitles,Eitlen,0_8,0_0
Eitles,Eitles,0_8,0_8
Sillem,Sillem,0_7,0_7
hinüberkam,hinüberkam,0_12,0_12
hinüberkam,hinüberkamen,0_12,0_0
hinüberkamen,hinüberkam,0_0,0_12
hinüberkamen,hinüberkamen,0_0,0_0
beraube,beraube,0_3,0_3
beraube,berauben,0_3,0_0
beraube,beraubt,0_3,0_6
beraube,beraubte,0_3,0_4
beraube,beraubten,0_3,0_11
berauben,beraube,0_0,0_3
berauben,berauben,0_0,0_0
berauben,beraubt,0_0,0_6
berauben,beraubte,0_0,0_4
berauben,beraubten,0_0,0_11
beraubt,beraube,0_6,0_3
beraubt,berauben,0_6,0_0
beraubt,beraubt,0_6,0_6
beraubt,beraubte,0_6,0_4
beraubt,beraubten,0_6,0_11
beraubte,beraube,0_4,0_3
beraubte,berauben,0_4,0_0
beraubte,beraubt,0_4,0_6
beraubte,beraubte,0_4,0_4
beraubte,beraubten,0_4,0_11
beraubten,beraube,0_11,0_3
beraubten,berauben,0_11,0_0
beraubten,beraubt,0_11,0_6
beraubten,beraubte,0_11,0_4
beraubten,beraubten,0_11,0_11
löse,löse,0_3,0_3
löse,löst,0_3,0_6
löse,löste,0_3,0_4
löse,lösten,0_3,0_11
löse,lösen,0_3,0_0
löse,lösest,0_3,0_2
löse,löset,0_3,0_9
löst,löse,0_6,0_3
löst,löst,0_6,0_6
löst,löste,0_6,0_4
löst,lösten,0_6,0_11
löst,lösen,0_6,0_0
löst,lösest,0_6,0_2
löst,löset,0_6,0_9
löste,löse,0_4,0_3
löste,löst,0_4,0_6
löste,löste,0_4,0_4
löste,lösten,0_4,0_11
löste,lösen,0_4,0_0
löste,lösest,0_4,0_2
löste,löset,0_4,0_9
lösten,löse,0_11,0_3
lösten,löst,0_11,0_6
lösten,löste,0_11,0_4
lösten,lösten,0_11,0_11
lösten,lösen,0_11,0_0
lösten,lösest,0_11,0_2
lösten,löset,0_11,0_9
lösen,löse,0_0,0_3
lösen,löst,0_0,0_6
lösen,löste,0_0,0_4
lösen,lösten,0_0,0_11
lösen,lösen,0_0,0_0
lösen,lösest,0_0,0_2
lösen,löset,0_0,0_9
lösest,löse,0_2,0_3
lösest,löst,0_2,0_6
lösest,löste,0_2,0_4
lösest,lösten,0_2,0_11
lösest,lösen,0_2,0_0
lösest,lösest,0_2,0_2
lösest,löset,0_2,0_9
löset,löse,0_9,0_3
löset,löst,0_9,0_6
löset,löste,0_9,0_4
löset,lösten,0_9,0_11
löset,lösen,0_9,0_0
löset,lösest,0_9,0_2
löset,löset,0_9,0_9
tilge,tilge,0_3,0_3
tilge,tilgen,0_3,0_0
tilgen,tilge,0_0,0_3
tilgen,tilgen,0_0,0_0
Stufe,Stufe,0_3,0_3
Stufe,Stufen,0_3,0_0
Stufen,Stufe,0_0,0_3
Stufen,Stufen,0_0,0_0
erführe,erführe,0_3,0_3
erführe,erführest,0_3,0_2
erführe,erführen,0_3,0_0
erführest,erführe,0_2,0_3
erführest,erführest,0_2,0_2
erführest,erführen,0_2,0_0
erführen,erführe,0_0,0_3
erführen,erführest,0_0,0_2
erführen,erführen,0_0,0_0
wasche,wasche,0_3,0_3
wasche,waschen,0_3,0_0
waschen,wasche,0_0,0_3
waschen,waschen,0_0,0_0
besah,besah,0_12,0_12
besah,besahen,0_12,0_0
besahen,besah,0_0,0_12
besahen,besahen,0_0,0_0
Wein,Wein,0_12,0_12
Wein,Weins,0_12,0_1
Wein,Weine,0_12,0_3
Wein,Weinen,0_12,0_0
Wein,Weinet,0_12,0_9
Weins,Wein,0_1,0_12
Weins,Weins,0_1,0_1
Weins,Weine,0_1,0_3
Weins,Weinen,0_1,0_0
Weins,Weinet,0_1,0_9
Weine,Wein,0_3,0_12
Weine,Weins,0_3,0_1
Weine,Weine,0_3,0_3
Weine,Weinen,0_3,0_0
Weine,Weinet,0_3,0_9
Weinen,Wein,0_0,0_12
Weinen,Weins,0_0,0_1
Weinen,Weine,0_0,0_3
Weinen,Weinen,0_0,0_0
Weinen,Weinet,0_0,0_9
Weinet,Wein,0_9,0_12
Weinet,Weins,0_9,0_1
Weinet,Weine,0_9,0_3
Weinet,Weinen,0_9,0_0
Weinet,Weinet,0_9,0_9
umringen,umringen,0_0,0_0
umringen,umringt,0_0,0_6
umringen,umringte,0_0,0_4
umringen,umringten,0_0,0_11
umringt,umringen,0_6,0_0
umringt,umringt,0_6,0_6
umringt,umringte,0_6,0_4
umringt,umringten,0_6,0_11
umringte,umringen,0_4,0_0
umringte,umringt,0_4,0_6
umringte,umringte,0_4,0_4
umringte,umringten,0_4,0_11
umringten,umringen,0_11,0_0
umringten,umringt,0_11,0_6
umringten,umringte,0_11,0_4
umringten,umringten,0_11,0_11
beschneide,beschneide,0_3,0_3
beschneide,beschneidet,0_3,0_9
beschneide,beschneiden,0_3,0_0
beschneide,beschneidest,0_3,0_2
beschneidet,beschneide,0_9,0_3
beschneidet,beschneidet,0_9,0_9
beschneidet,beschneiden,0_9,0_0
beschneidet,beschneidest,0_9,0_2
beschneiden,beschneide,0_0,0_3
beschneiden,beschneidet,0_0,0_9
beschneiden,beschneiden,0_0,0_0
beschneiden,beschneidest,0_0,0_2
beschneidest,beschneide,0_2,0_3
beschneidest,beschneidet,0_2,0_9
beschneidest,beschneiden,0_2,0_0
beschneidest,beschneidest,0_2,0_2
Mutwille,Mutwille,0_3,0_3
Mutwille,Mutwillen,0_3,0_0
Mutwillen,Mutwille,0_0,0_3
Mutwillen,Mutwillen,0_0,0_0
Knie,Knie,0_12,0_12
Knie,Kniee,0_12,0_3
Knie,Knieen,0_12,0_0
Kniee,Knie,0_3,0_12
Kniee,Kniee,0_3,0_3
Kniee,Knieen,0_3,0_0
Knieen,Knie,0_0,0_12
Knieen,Kniee,0_0,0_3
Knieen,Knieen,0_0,0_0
sank,sank,0_12,0_12
sank,sanken,0_12,0_0
sanken,sank,0_0,0_12
sanken,sanken,0_0,0_0
wechseln,wechseln,0_0,0_0
wechseln,wechselte,0_0,0_4
wechselte,wechseln,0_4,0_0
wechselte,wechselte,0_4,0_4
verhüllen,verhüllen,0_0,0_0
verhüllen,verhüllt,0_0,0_6
verhüllen,verhüllte,0_0,0_4
verhüllen,verhüllten,0_0,0_11
verhüllt,verhüllen,0_6,0_0
verhüllt,verhüllt,0_6,0_6
verhüllt,verhüllte,0_6,0_4
verhüllt,verhüllten,0_6,0_11
verhüllte,verhüllen,0_4,0_0
verhüllte,verhüllt,0_4,0_6
verhüllte,verhüllte,0_4,0_4
verhüllte,verhüllten,0_4,0_11
verhüllten,verhüllen,0_11,0_0
verhüllten,verhüllt,0_11,0_6
verhüllten,verhüllte,0_11,0_4
verhüllten,verhüllten,0_11,0_11
satt,satt,0_6,0_6
satt,satte,0_6,0_4
satte,satt,0_4,0_6
satte,satte,0_4,0_4
sende,sende,0_3,0_3
sende,sendet,0_3,0_9
sende,senden,0_3,0_0
sende,sendest,0_3,0_2
sendet,sende,0_9,0_3
sendet,sendet,0_9,0_9
sendet,senden,0_9,0_0
sendet,sendest,0_9,0_2
senden,sende,0_0,0_3
senden,sendet,0_0,0_9
senden,senden,0_0,0_0
senden,sendest,0_0,0_2
sendest,sende,0_2,0_3
sendest,sendet,0_2,0_9
sendest,senden,0_2,0_0
sendest,sendest,0_2,0_2
Riese,Riese,0_3,0_3
Riese,Riesen,0_3,0_0
Riesen,Riese,0_0,0_3
Riesen,Riesen,0_0,0_0
darf,darf,0_12,0_12
darf,darfst,0_12,0_10
darfst,darf,0_10,0_12
darfst,darfst,0_10,0_10
würde,würde,0_3,0_3
würde,würdet,0_3,0_9
würde,würdest,0_3,0_2
würde,würden,0_3,0_0
würdet,würde,0_9,0_3
würdet,würdet,0_9,0_9
würdet,würdest,0_9,0_2
würdet,würden,0_9,0_0
würdest,würde,0_2,0_3
würdest,würdet,0_2,0_9
würdest,würdest,0_2,0_2
würdest,würden,0_2,0_0
würden,würde,0_0,0_3
würden,würdet,0_0,0_9
würden,würdest,0_0,0_2
würden,würden,0_0,0_0
Wolle,Wolle,0_3,0_3
Wolle,Wollt,0_3,0_6
Wolle,Wollte,0_3,0_4
Wolle,Wollen,0_3,0_0
Wollt,Wolle,0_6,0_3
Wollt,Wollt,0_6,0_6
Wollt,Wollte,0_6,0_4
Wollt,Wollen,0_6,0_0
Wollte,Wolle,0_4,0_3
Wollte,Wollt,0_4,0_6
Wollte,Wollte,0_4,0_4
Wollte,Wollen,0_4,0_0
Wollen,Wolle,0_0,0_3
Wollen,Wollt,0_0,0_6
Wollen,Wollte,0_0,0_4
Wollen,Wollen,0_0,0_0
entweihe,entweihe,0_3,0_3
